,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
132979,132980,2604385,포도나무약국,,grapevine pharmacy,Shops and Service,Pharmacy,126.72232944100239,37.49415669090674,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평문화로,55,543-45,2022-08-12 13:15:03,의료시설||약국||메디팜,False
134096,134097,767736,아름 온누리 약국,아름약국,Arumonnuri Pharmacy,Shops and Service,Pharmacy,126.74215035518696,37.4852173774829,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,경인로1104번길,14-2,327-15,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
135804,135805,933705,메디팜성모약국,,Medipharm St. Mary's Pharmacy,Shops and Service,Pharmacy,126.6799595014739,37.48959413218616,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로,29,261-20,2022-08-18 12:00:50,의료시설||약국||메디팜,False
136298,136299,130726,메디팜 인하약국,,Medipharm Inha Pharmacy,Shops and Service,Pharmacy,126.63398353916578,37.457283727049806,대한민국,KOR,KOR,인천광역시,중구,,신흥동3가,,인항로,34,7-326,2022-08-12 13:15:03,의료시설||약국||메디팜,False
136671,136672,5660661,정온누리약국,정약국,Jeongonnuri Pharmacy,Shops and Service,Pharmacy,126.67163869999996,37.49891179999981,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,건지로,264,106-5,2022-08-12 13:15:03,의료시설||약국||온누리약국,False
136753,136754,4336175,늘건강온누리약국,,Always Healthy Onnuri Pharmacy,Shops and Service,Pharmacy,126.6741479605787,37.56544542375631,대한민국,KOR,KOR,인천광역시,서구,,검암동,,승학로,491,599-5,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
138164,138165,5694891,생동온누리약국,생동약국,Saengdong Onnuri Pharmacy,Shops and Service,Pharmacy,126.65886962522087,37.60136107938983,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,완정로,153,662-9,2022-08-24 14:41:06,의료시설||약국||온누리약국,False
141213,141214,1046196,향림당한약방,,Hyangrimdang Pharmacy,Shops and Service,Pharmacy,126.48362314617268,37.71252371668761,대한민국,KOR,KOR,인천광역시,강화군,,선원면,냉정리,대문고개로,15-10,77-7,2022-08-24 14:41:06,"의료시설||약국||한약국,한약방",False
146291,146292,4350706,허준한약국,,Heojun Pharmacy,Shops and Service,Pharmacy,126.7446014876956,37.543200031408176,대한민국,KOR,KOR,인천광역시,계양구,,용종동,,용마루6길,8,218-5,2022-08-30 9:43:30,"의료시설||약국||한약국,한약방",False
146864,146865,148285,유원약국,,Yuwon Pharmacy,Shops and Service,Pharmacy,126.73407853030892,37.5318933370666,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,장제로,718,901-1,2022-08-18 12:00:50,의료시설||약국||메디팜,False
