,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
32669,32670,2606900,리치통신,Rich,Rich Communication,Shops and Service,Mobile Phone Shop,126.73417321055992,37.57929780439553,대한민국,KOR,KOR,인천광역시,계양구,,장기동,,황어로,120,134-2,2019-11-14 23:06:52,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
32909,32910,4347567,논곡정보통신,,Nongok Information and Communication,Shops and Service,Mobile Phone Shop,126.71095415144693,37.40929226083107,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,함박뫼로,438-2,579-2,2022-08-24 14:41:06,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
33730,33731,27551352,TH모바일,,TH Mobile,Shops and Service,Mobile Phone Shop,126.71007991763194,37.48060860785311,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,마장로,18,572-2,2022-09-06 15:18:26,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
33878,33879,27154721,대박플러스통신,,jackpot plus communication,Shops and Service,Mobile Phone Shop,126.67818576561392,37.45881954514216,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,,,195-2,2022-08-02 16:47:12,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
34342,34343,27129376,소녀폰 인천주안역점,,Girl Phone Incheon Juan Station Branch,Shops and Service,Mobile Phone Shop,126.68174709999992,37.46367089999978,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안로,108,136-1,2022-09-06 15:18:26,"쇼핑,편의||전자,가전||휴대폰||중고폰||중고폰-일반",False
34465,34466,27190407,엠모바일,엠모바일,M Mobile,Shops and Service,Mobile Phone Shop,126.69787514517388,37.457022240771366,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,구월로,68,510-24,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
34688,34689,5711126,엠에스모바일,,MS Mobile,Shops and Service,Mobile Phone Shop,126.70298212167788,37.50449902590439,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로,295,181-69,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
35729,35730,5676827,심곡텔레콤,,Simgok Telecom,Shops and Service,Mobile Phone Shop,126.6746794450909,37.542069944523305,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,심곡로,44-1,256-4,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
35820,35821,6221462,휴대폰할인마트,휴대폰마트,mobile phone discount store,Shops and Service,Mobile Phone Shop,126.7029594391239,37.50461740759248,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로,297,181-63,2019-11-14 23:30:26,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
35929,35930,5657483,주연정보통신,,Jooyeon Information and Communication,Shops and Service,Mobile Phone Shop,126.64921809488986,37.457688383219455,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,독배로,427,490-53,2022-08-18 12:00:50,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
36080,36081,5694153,미추홀통신,,Michuhol Communication,Shops and Service,Mobile Phone Shop,126.63713188897793,37.45306840440736,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,토금중로,33,622-118,2022-08-12 13:15:03,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
36090,36091,4360357,일루텔레콤 작전점,,Illu Telecom Jakjeom,Shops and Service,Mobile Phone Shop,126.72737568024078,37.52811472165225,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,효서로,281,870-56,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
36135,36136,26996870,달리통신 1호점,,Dali Telecom's 1 store,Shops and Service,Mobile Phone Shop,126.72499943235792,37.54065349626419,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,주부토로501번길,35,959-3,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
36668,36669,5667596,승천모바일,,Ascension Mobile,Shops and Service,Mobile Phone Shop,126.63450497743683,37.44931955611965,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,매소홀로,79,627-340,2021-12-23 15:49:18,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
36768,36769,27089985,소녀폰 인천부평점,,Girl Phone Incheon Bupyeong,Shops and Service,Mobile Phone Shop,126.72447109999996,37.4909589999998,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,광장로,34,185-22,2022-08-12 13:15:03,"쇼핑,편의||전자,가전||휴대폰||중고폰||중고폰-일반",False
36775,36776,27429950,중고폰매입 폰사요닷컴,,Buy Used Phones Ponsayo.com,Shops and Service,Mobile Phone Shop,126.65426367783589,37.46103263568347,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,독정안길94번길,21,248-73,2022-08-08 10:29:42,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
36776,36777,4335619,유정텔레콤,,Yoojung Telecom,Shops and Service,Mobile Phone Shop,126.6537625619089,37.45901100074356,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,독정이로,34,492-245,2022-08-08 10:29:42,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
37734,37735,4352406,두리텔레콤,,Doori Telecom,Shops and Service,Mobile Phone Shop,126.70387581335888,37.47115045313736,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,동암남로,3,517-9,2022-08-24 14:41:06,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
38357,38358,5677754,미남텔레콤,,handsome telecom,Shops and Service,Mobile Phone Shop,126.68712534951888,37.44829212137408,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인하로,349,1522-24,2022-05-02 21:16:34,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
38759,38760,27212254,프로통신,,professional communication,Shops and Service,Mobile Phone Shop,126.73130486772392,37.454791160270574,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,구월로,366,948-3,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
39548,39549,26958840,대영정보통신,,Daeyoung Information and Communication,Shops and Service,Mobile Phone Shop,126.67858598222388,37.46720622156737,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석정로,385-6,14-33,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
39651,39652,4321534,파란모바일,,blue mobile,Shops and Service,Mobile Phone Shop,126.6561431753699,37.46705814199767,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,석정로92번길,175,80-122,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
39804,39805,4339188,수호통신논현점,,Suho Communication Nonhyeon Branch,Shops and Service,Mobile Phone Shop,126.72064282790392,37.40257384396597,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논현역로,22,619-1,2019-11-14 0:00:00,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
40051,40052,3141346,S&통신,에스앤텔레콤삼산점,S&Telecom,Shops and Service,Mobile Phone Shop,126.73515300148092,37.51599707733229,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,장제로340번길,49,433-9,2019-11-14 0:00:00,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
40160,40161,1871777,한마음정보통신,한마음통신,Hanmaeum Information and Communication,Shops and Service,Mobile Phone Shop,126.68343749999988,37.56766670000372,대한민국,KOR,KOR,인천광역시,서구,,검암동,,승학로,577,508-1,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
40179,40180,5689504,지은이동통신,,Jieun Mobile Communications,Shops and Service,Mobile Phone Shop,126.70096477676988,37.47149437625648,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,열우물로,37,407-13,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
40216,40217,26875203,샛별모바일,,Saetbyul Mobile,Shops and Service,Mobile Phone Shop,126.67960792874996,37.41924315098608,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,먼우금로252번길,1,575-8,2022-05-23 11:08:19,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
40431,40432,26977835,오렌지모바일 용현시장점,,Orange Mobile Yonghyeon Market,Shops and Service,Mobile Phone Shop,126.64970894121385,37.45756903403597,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,독배로,426,459-3,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
40571,40572,27424826,휴대폰할인마트,,mobile phone discount store,Shops and Service,Mobile Phone Shop,126.73071093693191,37.50405997922669,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로,205,10-152,2022-08-08 10:29:42,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
40819,40820,5670726,현지모바일 하늘점,,local mobile,Shops and Service,Mobile Phone Shop,126.5577484161296,37.48687393516168,대한민국,KOR,KOR,인천광역시,중구,,중산동,,하늘달빛로,88,1875-5,2022-08-26 9:52:19,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
41003,41004,27038232,슈퍼스타모바일,,superstar mobile,Shops and Service,Mobile Phone Shop,126.6495606126022,37.39772120739813,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,신송로,154,20-20,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
41953,41954,5711098,한결핸드폰매장,한결통신,Hangul cell phone store,Shops and Service,Mobile Phone Shop,126.75509657430194,37.561276024935815,대한민국,KOR,KOR,인천광역시,계양구,,동양동,,양지로,29,610-3,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
41978,41979,20476239,핸드폰아울렛,,cell phone outlet,Shops and Service,Mobile Phone Shop,126.69621277601193,37.4737169978478,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,배곶로,64-1,300-14,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
42167,42168,4346518,한국정보통신,,Korea Information and Communication,Shops and Service,Mobile Phone Shop,126.63068559999992,37.474854399999785,대한민국,KOR,KOR,인천광역시,중구,,인현동,,자유공원로,3-12,20-7,2021-12-23 15:49:18,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
42468,42469,25289041,한빛통신,,Hanbit Communication,Shops and Service,Mobile Phone Shop,126.74201172624996,37.486085974698376,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,경인로,1099,312-7,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
43516,43517,20185029,오렌지이동통신 동암점,오렌지통신 동암점,Orange Mobile Communications Dongam Branch,Shops and Service,Mobile Phone Shop,126.70105386239696,37.4705998156043,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,열우물로,21,419-1,2022-08-24 14:41:06,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
43521,43522,5675539,핸드폰아울렛용현본점,,Mobile Phone Outlet Yonghyeon Main Store,Shops and Service,Mobile Phone Shop,126.66280304100988,37.449715891258165,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인하로,131,80-4,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
43709,43710,27057784,제이에이치,,JH,Shops and Service,Mobile Phone Shop,126.73782929807494,37.4861199072372,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,동수로,173-2,265-23,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰액세서리||휴대폰액세서리-일반",False
44304,44305,27183842,으뜸모바일,,Best Mobile,Shops and Service,Mobile Phone Shop,126.7082697641829,37.469428143812,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경인로,668,72-5,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
44958,44959,27209954,유한통신,,Yuhan Telecom,Shops and Service,Mobile Phone Shop,126.72479854394479,37.464556344340174,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,호구포로,924,1114,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
44965,44966,20185020,착한 핸드폰가게,,Good cell phone shop,Shops and Service,Mobile Phone Shop,126.75126693905494,37.43556226798786,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,장아산로,176,565-2,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
45577,45578,5666792,휴대폰아울렛365,휴대폰아울렛삼육오,Cell Phone Outlet 365,Shops and Service,Mobile Phone Shop,126.74738979772616,37.42625244155463,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,서창남순환로215번길,48,686-1,2022-08-24 14:41:06,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
45606,45607,5712223,에스알통신,,SR Communication,Shops and Service,Mobile Phone Shop,126.65303719999996,37.486338899999794,대한민국,KOR,KOR,인천광역시,동구,,송현동,,방축로37번길,30,129,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
46290,46291,26868920,에이치엔 간석점,,HN Ganseok Branch,Shops and Service,Mobile Phone Shop,126.71612864423788,37.460784135158775,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,백범로297번길,43,10-13,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
47749,47750,27237246,상상텔레콤,,Sangsang Telecom,Shops and Service,Mobile Phone Shop,126.72377875160592,37.48887154117598,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,동수북로,158,725-15,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
47775,47776,1266492,드림정보통신,,Dream Information and Communication,Shops and Service,Mobile Phone Shop,126.71459981809392,37.46298450304008,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,용천로,150,34-1,2022-08-24 14:41:06,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
48084,48085,5714329,거상정보통신,티프리미엄스토어거상정보통신,Geosang Information and Communication,Shops and Service,Mobile Phone Shop,126.7031331738199,37.453405578415165,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인주대로591번길,74,1133-3,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
48605,48606,26985925,테마모바일 용현점,,Theme Mobile Yonghyeon Branch,Shops and Service,Mobile Phone Shop,126.63888194404782,37.457416632126574,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,아암대로29번길,42,574-3,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
48825,48826,5683900,폰사리모바일,,Ponsari Mobile,Shops and Service,Mobile Phone Shop,126.73256229999996,37.4978035999998,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부흥로,366,127-1,2022-08-08 10:29:42,"쇼핑,편의||전자,가전||휴대폰||휴대폰액세서리||휴대폰액세서리-일반",False
48849,48850,27455901,도원모바일 1호점,,Dowon Mobile 1st branch,Shops and Service,Mobile Phone Shop,126.67833863151392,37.41718988655318,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,벚꽃로,114,592,2022-08-18 12:00:50,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
49385,49386,27184114,폰사닷컴 인천논현역점,,Ponsa.com Incheon Nonhyeon Station,Shops and Service,Mobile Phone Shop,126.72209340239192,37.401360672731755,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논고개로123번길,35,632-1,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
49880,49881,2619133,휴대폰천국주안직영점,,Mobile phone heaven Juan direct management store,Shops and Service,Mobile Phone Shop,126.70060647295789,37.47281310788208,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,열우물로,54,396-15,2019-11-14 23:27:29,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
49956,49957,1856899,서광텔레콤본사직영점,,Seokwang Telecom Headquarters Directly,Shops and Service,Mobile Phone Shop,126.62878270674386,37.48016150397987,대한민국,KOR,KOR,인천광역시,동구,,화평동,,운교로,16,246-1,2020-01-14 23:38:51,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
49974,49975,27184099,에스에이치통신,,SH Communication,Shops and Service,Mobile Phone Shop,126.72247879999988,37.40214259999975,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논고개로123번길,24,624-6,2022-08-12 13:15:03,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
50062,50063,27423282,우리동네휴대폰,,our cell phone,Shops and Service,Mobile Phone Shop,126.63816114295692,37.4690289396828,대한민국,KOR,KOR,인천광역시,중구,,도원동,,도원로,51-1,21-104,2022-08-04 10:04:43,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
50091,50092,20085414,주호텔레콤,,Joo Hotel Recom,Shops and Service,Mobile Phone Shop,126.66132553063689,37.45008473614106,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인하로,117,92-30,2021-12-23 15:49:18,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
51163,51164,25291425,나래정보통신,,Narae Information and Communication,Shops and Service,Mobile Phone Shop,126.66194590000092,37.42761550000176,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,비류대로239번길,19-1,524-15,2022-08-12 13:15:03,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
51222,51223,27500414,양가모바일 3호점,,Yangga Mobile 3rd Branch,Shops and Service,Mobile Phone Shop,126.73284708121096,37.4600270408291,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수로,39,72-46,2022-08-30 9:43:30,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
51346,51347,27071459,천마통신,,Cheonma Communications,Shops and Service,Mobile Phone Shop,126.6911139137599,37.46597208590487,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,석정로,501,617-16,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
52264,52265,27036514,HR모바일,,HR Mobile,Shops and Service,Mobile Phone Shop,126.68615850788095,37.46525569892179,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,염창로,109,22-42,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
52294,52295,27138349,행복한통신,,happy communication,Shops and Service,Mobile Phone Shop,126.71291231018488,37.43092687203476,대한민국,KOR,KOR,인천광역시,남동구,,남촌동,,남촌동로,57,491-1,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
52330,52331,20760788,휴대폰가게,,cell phone shop,Shops and Service,Mobile Phone Shop,126.63968197693085,37.45469492019756,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,낙섬중로,77,623-168,2022-05-18 1:21:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
52407,52408,2596761,히트정보송림점,,Hit Information Songrim Branch,Shops and Service,Mobile Phone Shop,126.64710487748587,37.476348351741365,대한민국,KOR,KOR,인천광역시,동구,,송림동,,송림로,112,125-21,2021-12-23 15:49:18,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
52975,52976,27228600,시윤텔레콤,,Siyun Telecom,Shops and Service,Mobile Phone Shop,126.72176505312288,37.498787857590095,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부흥로,269,529-159,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
53772,53773,4346369,뽀로로모바일2호점,,Pororo Mobile 2nd Branch,Shops and Service,Mobile Phone Shop,126.69610756799288,37.47261311376068,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,배곶남로21번길,1,354-7,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
53883,53884,2607246,용텔레콤,,Yong Telecom,Shops and Service,Mobile Phone Shop,126.68050964246288,37.41310599204336,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,용담로,147,624-6,2022-08-18 12:00:50,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
53929,53930,27181806,I C통신,,I C communication,Shops and Service,Mobile Phone Shop,126.72163369605792,37.46044202515279,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,백범로,247,1249-6,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
54531,54532,20476587,청춘모바일 작전점,,Youth Mobile Jakjeon,Shops and Service,Mobile Phone Shop,126.73674504391496,37.52791944442279,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,효서로,363,589-21,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
54786,54787,5707609,비엔아이정보통신,비앤아이정보통신,BNI Information Communication,Shops and Service,Mobile Phone Shop,126.72579214907192,37.505610614717696,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,신트리로,42,890,2019-11-14 0:00:00,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
55518,55519,27050103,유비티 앤텔레콤 선불폰,,UBT N-Telecom prepaid phone,Shops and Service,Mobile Phone Shop,126.6796139999999,37.45832459999976,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,,,469-1,2022-05-18 11:21:23,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
55631,55632,27222254,조이텔레콤,,Joy Telecom,Shops and Service,Mobile Phone Shop,126.66688791745888,37.446722906654074,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,한나루로,443,2-28,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
55726,55727,6223552,SC모바일,에쓰씨모바일,SC Mobile,Shops and Service,Mobile Phone Shop,126.65270552181595,37.42343110341418,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,청량로185번길,16,632,2019-08-13 2:55:13,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
55865,55866,27327967,하트정보통신,,heart information communication,Shops and Service,Mobile Phone Shop,126.73768923523194,37.4858068298162,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,동수로,174,246-8,2022-06-13 10:44:13,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
56231,56232,20476266,드림모바일,,Dream Mobile,Shops and Service,Mobile Phone Shop,126.74533582569896,37.52082224419822,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,영성중로,50,391-3,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
56897,56898,5707919,와이앤모바일 임학점,와이엔모바일임학점,Y & Mobile Im credit,Shops and Service,Mobile Phone Shop,126.73459989891992,37.543948485186405,대한민국,KOR,KOR,인천광역시,계양구,,임학동,,임학동로,12,70-11,2019-11-14 23:28:20,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
57115,57116,20200965,와이지모바일,YGMobile,YG Mobile,Shops and Service,Mobile Phone Shop,126.67272431704694,37.51746201849102,대한민국,KOR,KOR,인천광역시,서구,,신현동,,가정로,363,283-1,2022-08-24 14:41:06,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
57155,57156,27195749,시온모바일,,Zion Mobile,Shops and Service,Mobile Phone Shop,126.67498307147785,37.51739070937858,대한민국,KOR,KOR,인천광역시,서구,,가정동,,원창로,230,512,2022-08-12 13:15:03,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
57935,57936,27454564,스마트텔레콤,,Smart Telecom,Shops and Service,Mobile Phone Shop,126.68174285749495,37.42580971589916,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,함박로,39,502-15,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
58121,58122,27142415,휴대폰 전문 할인매장,,Mobile phone discount store,Shops and Service,Mobile Phone Shop,126.72760845167292,37.45198138626288,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,구월남로,339,925-18,2022-09-06 15:18:26,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
58189,58190,27183824,테마정보통신,,theme information communication,Shops and Service,Mobile Phone Shop,126.71078719351787,37.40932772622676,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,은봉로165번길,86,579-1,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
58782,58783,5709539,에이치투오정보통신,,H2O Information and Communication,Shops and Service,Mobile Phone Shop,126.73086861895494,37.505221882202896,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로221번길,3,10-590,2022-08-24 14:41:06,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
58859,58860,5716739,스마트샵,,smart shop,Shops and Service,Mobile Phone Shop,126.68194264609387,37.550282531257416,대한민국,KOR,KOR,인천광역시,서구,,연희동,,심곡로,195,697-5,2022-08-18 12:00:50,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
59022,59023,27553750,여을모바일,,Yeoeul Mobile,Shops and Service,Mobile Phone Shop,126.71094700159426,37.48820755782771,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,신촌로,55,283-29,2022-09-06 15:18:26,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
60070,60071,3143905,알파정보통신,,Alpha Information and Communication,Shops and Service,Mobile Phone Shop,126.6982105077609,37.42613448363056,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,학나래로118번길,47,406-8,2022-08-12 13:15:03,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
60227,60228,3457983,ES텔레콤3호점,이에스텔레콤3호점,ES Telecom 3rd Branch,Shops and Service,Mobile Phone Shop,126.72847719865293,37.529810682713,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,주부토로,399,871-20,2019-11-14 23:11:36,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
60577,60578,27081671,똥개텔레콤,,shit telecom,Shops and Service,Mobile Phone Shop,126.70314428283132,37.51302972611823,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,세월천로,57,45-77,2022-08-02 16:47:12,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
61022,61023,5676064,성지텔레콤,,Sungji Telecom,Shops and Service,Mobile Phone Shop,126.72681288606792,37.518148511634415,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,주부토로,259,169-18,2022-08-24 14:41:06,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
61090,61091,553006,핸드폰아울렛365,핸드폰아울렛삼육오,Mobile Outlet 365,Shops and Service,Mobile Phone Shop,126.71871764931691,37.4858093172367,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,887,754-92,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
61923,61924,3117437,미니텔레콤 작전2호점,,Mini Telecom Jakjeon 2nd Branch,Shops and Service,Mobile Phone Shop,126.72367113211992,37.532526322802525,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,작전시장로,8,863-33,2022-08-24 14:41:06,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
62189,62190,3166665,지은정보통신,,Jieun Information and Communication,Shops and Service,Mobile Phone Shop,126.66995104546488,37.60981247860423,대한민국,KOR,KOR,인천광역시,서구,,마전동,,검단로623번길,7,1138-4,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
62450,62451,27552971,정직한모바일,,honest mobile,Shops and Service,Mobile Phone Shop,126.70518311142897,37.44796185115529,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,남동대로733번길,33,1153,2022-09-06 15:18:26,"쇼핑,편의||전자,가전||휴대폰||휴대폰-일반",False
