,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
127200,127201,3117434,작전신발,,operation shoes,Shops and Service,Footwear,126.72380336773195,37.532678043890805,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,작전시장로,11,854-15,2022-08-12 13:15:03,"쇼핑,편의||패션||신발||신발-일반",False
128771,128772,5677237,슈발제화,,shoe shoe,Shops and Service,Footwear,126.63100989999992,37.4762643999998,대한민국,KOR,KOR,인천광역시,중구,,인현동,,참외전로,113-1,1-78,2018-08-16 0:00:00,"쇼핑,편의||패션||신발||신발-일반",False
133699,133700,27021516,닥터마틴 롯데백화점인천점,,Dr. Martin Lotte Department Store Incheon,Shops and Service,Footwear,126.7015115099999,37.44215113999979,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-05-01 12:37:48,"쇼핑,편의||패션||신발||프랜차이즈||닥터마틴",False
135329,135330,3110235,신발대할인매장,신발대매장,shoe store,Shops and Service,Footwear,126.63088509374384,37.477524992164255,대한민국,KOR,KOR,인천광역시,동구,,화평동,,송화로,1-1,504-2,2020-01-14 0:00:00,"쇼핑,편의||패션||신발||신발-일반",False
137719,137720,4331147,흥부신발,,Heungbu Shoes,Shops and Service,Footwear,126.71527030817188,37.46414052872858,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,백범로,312-37,41-37,2022-08-24 14:41:06,"쇼핑,편의||패션||신발||신발-일반",False
140387,140388,27214855,에스콰이어 홈플러스간석점,,Esquire Homeplus Ganseok,Shops and Service,Footwear,126.68908209999988,37.469569199999775,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경원대로,971,616-3,2022-05-01 12:37:48,"쇼핑,편의||패션||신발||프랜차이즈||에스콰이아",False
140618,140619,3337460,우주신발,,space shoes,Shops and Service,Footwear,126.65009845496188,37.45746846024886,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,용삼길9번길,3,459-5,2022-05-01 12:37:48,"쇼핑,편의||패션||신발||신발-일반",False
142082,142083,27234417,엘칸토,,El Canto,Shops and Service,Footwear,126.68910139999988,37.46957039999977,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경원대로,971,616-3,2022-05-01 12:37:48,"쇼핑,편의||패션||신발||프랜차이즈||엘칸토",False
142810,142811,5667899,슈발제화,,shoe shoe,Shops and Service,Footwear,126.64573263889268,37.47636184892139,대한민국,KOR,KOR,인천광역시,동구,,송림동,,송림로,99-1,50-18,2022-08-16 16:52:33,"쇼핑,편의||패션||신발||신발-일반",False
146204,146205,27196258,슈즈홀릭,,shoeholic,Shops and Service,Footwear,126.72075230192289,37.453553028728585,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,호구포로800번길,28,1267,2022-08-24 14:41:06,"쇼핑,편의||패션||신발||신발-일반",False
