,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
85229,85230,3021395,더 호텔 영종,더 HOTEL 영종,The Hotel Youngjong,Travel and Transport,Hotel,126.4917714656547,37.49493142801305,대한민국,KOR,KOR,인천광역시,중구,,운서동,,영종대로,114,2800-3,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
86451,86452,299441,라마다송도호텔,라마다송도HOTEL,Ramada Songdo Hotel,Travel and Transport,Hotel,126.65541249999896,37.41420320000288,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,능허대로267번길,29,812-1,2022-09-06 15:18:26,숙박||호텔||3성,False
88486,88487,27454907,초이스 관광호텔,,Choice Tourist Hotel,Travel and Transport,Hotel,126.67358899999996,37.54482099999982,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,서곶로301번길,28,245,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
89451,89452,3686740,오크우드프리미어 인천,,Oakwood Premier Incheon,Travel and Transport,Hotel,126.64450509999996,37.38921909999967,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,컨벤시아대로,165,6-10,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
89994,89995,3938085,이코노미호텔 인천부평점,,Economy Hotel Incheon Bupyeong,Travel and Transport,Hotel,126.72624743210092,37.5185675759546,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,부평대로296번길,88-6,168-10,2022-09-06 15:18:26,숙박||호텔||호텔-일반,False
90200,90201,27392736,달빛스테이,,Moonlight Stay,Travel and Transport,Hotel,126.62896279999993,37.406039099999774,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,아트센터대로168번길,100,29-1,2022-08-18 12:00:50,숙박||호텔||호텔-일반,False
90457,90458,1272121,아마레 관광호텔,AMARE호텔,Amare Tourist Hotel,Travel and Transport,Hotel,126.73557680031092,37.53266720098752,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,장제로730번길,14,905-4,2022-08-16 16:52:33,숙박||호텔||1성,False
90471,90472,671637,어썸호텔,모텔바이킹,Awesome Hotel,Travel and Transport,Hotel,126.60062642053283,37.45350056724972,대한민국,KOR,KOR,인천광역시,중구,,항동7가,,연안부두로55번길,7,58-118,2022-08-18 12:00:50,숙박||호텔||호텔-일반,False
90635,90636,20438184,연화문호텔을왕,,Yeonhwamun Hotel Eulwang,Travel and Transport,Hotel,126.37631820223476,37.446359612184885,대한민국,KOR,KOR,인천광역시,중구,,을왕동,,용유서로304번길,12,749,2022-09-06 15:18:26,숙박||호텔||호텔-일반,False
90646,90647,1070312,SKY호텔,호텔스카이,SKY Hotel,Travel and Transport,Hotel,126.48867363506572,37.494528291503634,대한민국,KOR,KOR,인천광역시,중구,,운서동,,신도시남로149번길,15,2790-2,2020-01-14 23:38:56,숙박||호텔||호텔-일반,False
91927,91928,27082479,블루프로그 호텔,,Blue Frog Hotel,Travel and Transport,Hotel,126.3721033940482,37.44959118248734,대한민국,KOR,KOR,인천광역시,중구,,을왕동,,을왕로58번길,9,763-34,2022-08-24 14:41:06,숙박||호텔||호텔-일반,False
92413,92414,20064883,인천에어포트오션사이드호텔,인천에어포트오션사이드HOTEL,Incheon Airport Oceanside Hotel,Travel and Transport,Hotel,126.42118606824954,37.42663308038679,대한민국,KOR,KOR,인천광역시,중구,,덕교동,,마시란로,40,128-17,2022-09-06 15:18:26,숙박||호텔||1성,False
92897,92898,3927482,송도오네스타,오네스타,Songdo Onesta,Travel and Transport,Hotel,126.6567147999539,37.38095730057964,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도국제대로,157,168-2,2022-08-16 16:52:33,숙박||레지던스||코업레지던스,False
93899,93900,5427875,호텔498,,Hotel 498,Travel and Transport,Hotel,126.67609624924488,37.41740899343356,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,용담로85번길,24,498-15,2022-08-16 16:52:33,숙박||호텔||2성,False
93938,93939,672056,쁠랑호텔,쁠랑호텔,Plang Hotel,Travel and Transport,Hotel,126.72725730642692,37.4919677173249,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,대정로90번길,30,586-1,2022-08-24 14:41:06,숙박||호텔||호텔-일반,False
94018,94019,27392995,슈페리어 해밀호텔,,Superior Hamil Hotel,Travel and Transport,Hotel,126.56190459999988,37.486769099999805,대한민국,KOR,KOR,인천광역시,중구,,중산동,,,,1873-13,2019-03-14 13:10:49,숙박||호텔||호텔-일반,False
94183,94184,2799771,호텔시크릿,HOTEL시크릿,Hotel Secret,Travel and Transport,Hotel,126.60069891381183,37.474541321074256,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미로233번길,11,98-212,2022-05-01 12:37:48,숙박||호텔||1성,False
94814,94815,4713639,골드코스트호텔 인천,,Gold Coast Hotel Incheon,Travel and Transport,Hotel,126.70797630164589,37.40244301136416,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논현로26번길,46,645-8,2022-05-01 12:37:48,숙박||호텔||호텔-일반,False
96109,96110,27069051,이룸호텔,,Eroom Hotel,Travel and Transport,Hotel,126.63458285364584,37.455171724413454,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,토금중로3번길,17,628-5,2022-05-01 12:37:48,숙박||호텔||호텔-일반,False
98401,98402,4988268,보우호텔,,Bow Hotel,Travel and Transport,Hotel,126.73549830050096,37.535967901215216,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계양문화로59번길,9,1076-2,2022-08-12 13:15:03,숙박||호텔||2성,False
99412,99413,3934318,루브관광호텔,,Lube Tourist Hotel,Travel and Transport,Hotel,126.73605846674997,37.39953332929787,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,소래역로,22,679,2022-09-06 15:18:26,숙박||호텔||호텔-일반,False
100696,100697,1679439,쉐라톤 그랜드 인천 호텔,쉐라톤 그랜드 인천 HOTEL,Sheraton Grand Incheon Hotel,Travel and Transport,Hotel,126.6453915995868,37.39023570090224,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,컨벤시아대로,153,6-9,2022-06-07 17:23:36,숙박||호텔||5성,False
100713,100714,27096005,호텔투어 인천공항 호텔&스위트,,Hotel Tour Incheon Airport Hotel & Suites,Travel and Transport,Hotel,126.49284135665552,37.49237409520872,대한민국,KOR,KOR,인천광역시,중구,,운서동,,흰바위로59번길,8,2807-4,2022-09-06 15:18:26,숙박||호텔||호텔-일반,False
101837,101838,6402611,인천공항영종골든호텔,,Incheon Airport Yeongjong Golden Hotel,Travel and Transport,Hotel,126.49277403139168,37.49230053155405,대한민국,KOR,KOR,인천광역시,중구,,운서동,,흰바위로59번길,8,2807-4,2020-05-14 23:00:43,숙박||호텔||호텔-일반,False
102610,102611,27392931,블루오션레지던스호텔,,Blue Ocean Residence Hotel,Travel and Transport,Hotel,126.5634915999999,37.4873723999998,대한민국,KOR,KOR,인천광역시,중구,,중산동,,영종대로,911,1886-7,2022-09-06 15:18:26,숙박||호텔||호텔-일반,False
103298,103299,2598714,송도센트럴파크호텔,송도센트럴파크HOTEL,Songdo Central Park Hotel,Travel and Transport,Hotel,126.63759232123284,37.39063870245434,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,테크노파크로,193,38,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
103868,103869,27448102,호텔 레인보우,,Hotel Rainbow,Travel and Transport,Hotel,126.67883329999992,37.46045209999978,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경인로349번길,37,203-5,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
103958,103959,3656721,폴로호텔,,Polo Hotel,Travel and Transport,Hotel,126.73519979995996,37.40094250072014,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,앵고개로934번길,30,677-3,2022-08-16 16:52:33,숙박||호텔||2성,False
104405,104406,3644552,SJ 디자인 호텔,SJ 디자인 HOTEL,SJ Design Hotel,Travel and Transport,Hotel,126.73639080037697,37.399502600753074,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,소래역로,26-16,679-1,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
105352,105353,3966170,에어릴렉스호텔,에어릴렉스HOTEL,Air Relax Hotel,Travel and Transport,Hotel,126.48942446184068,37.49458572805773,대한민국,KOR,KOR,인천광역시,중구,,운서동,,신도시남로149번길,7,2798-1,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
106788,106789,5598790,영종지엘플렉스1,지엘플렉스1,Yeongjong GL Flex 1,Travel and Transport,Hotel,126.49952154435871,37.49060080717744,대한민국,KOR,KOR,인천광역시,중구,,운서동,,영종대로196번길,19,3098-1,2022-05-01 12:37:48,숙박||레지던스||코업레지던스,False
107042,107043,27190684,호텔벨루스,,Hotel Bellus,Travel and Transport,Hotel,126.72410599999988,37.49758299999974,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부흥로294번길,19,374-3,2022-05-01 12:37:48,숙박||호텔||호텔-일반,False
107594,107595,4022682,인천 에어텔,,Incheon Airtel,Travel and Transport,Hotel,126.48992084167868,37.49450476174314,대한민국,KOR,KOR,인천광역시,중구,,운서동,,신도시남로149번길,3,2798-3,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
110864,110865,3644044,홀리데이인 인천 송도,,Holiday Inn Incheon Songdo,Travel and Transport,Hotel,126.63289049999769,37.393181899997074,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,인천타워대로,251,33-1,2022-08-26 9:52:19,숙박||호텔||4성,False
112180,112181,20422210,영종랜드마크블루오션3차오피스텔(2022년12월예정),3차영종랜드마크블루오션오피스텔,Yeongjong Landmark Blue Ocean 3rd Officetel (planned in December 2022),Travel and Transport,Hotel,126.5630534337598,37.487002709348175,대한민국,KOR,KOR,인천광역시,중구,,중산동,,,,1886-11,2022-05-01 12:37:48,숙박||레지던스||코업레지던스,False
113399,113400,27392583,에어스카이 호텔 인천,,Air Sky Hotel Incheon,Travel and Transport,Hotel,126.58048929999988,37.49079839999981,대한민국,KOR,KOR,인천광역시,중구,,중산동,,은하수로29번길,31,1952-4,2022-08-30 9:43:30,숙박||호텔||호텔-일반,False
113868,113869,960803,블리츠 호텔,,Blitz Hotel,Travel and Transport,Hotel,126.68358379999992,37.4606117999998,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석바위로96번길,6,85-20,2022-08-18 12:00:50,숙박||호텔||호텔-일반,False
116270,116271,5726232,인천행복마을,,Incheon Happy Village,Travel and Transport,Hotel,126.53999589573988,37.515505054482105,대한민국,KOR,KOR,인천광역시,중구,,운북동,,백운로186번길,151-19,1257-122,2022-09-22 0:00:00,숙박||호텔||호텔-일반,False
117030,117031,5660696,월미도 해월관광호텔,해월관광HOTEL,Wolmido Haewol Tourist Hotel,Travel and Transport,Hotel,126.59800769369184,37.47361651847096,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미로260번길,8,98-366,2022-09-06 15:18:26,숙박||호텔||2성,False
117801,117802,3674381,그랜드하얏트 인천이스트타워,그랜드하얏트 이스트타워,Grand Hyatt Incheon East Tower,Travel and Transport,Hotel,126.45754050009585,37.44052940111628,대한민국,KOR,KOR,인천광역시,중구,,운서동,,영종해안남로321번길,208,2850-1,2022-05-01 12:37:48,숙박||호텔||5성,False
117825,117826,27427895,인천 ST 179 HOTEL,St. 179 호텔,Incheon ST 179 HOTEL,Travel and Transport,Hotel,126.6825527609099,37.45952117835927,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안중로,13,179-11,2022-09-06 15:18:26,숙박||호텔||호텔-일반,False
117834,117835,3249911,호텔 휴 로프트,인천공항HOTEL휴,Hotel Hue Loft,Travel and Transport,Hotel,126.4206761507218,37.425891156026765,대한민국,KOR,KOR,인천광역시,중구,,덕교동,,마시란로,51-29,128-64,2022-08-24 14:41:06,숙박||호텔||호텔-일반,False
118535,118536,27392575,3&4호텔,3&4호텔,3&4 Hotel,Travel and Transport,Hotel,126.6729668588688,37.50829944269401,대한민국,KOR,KOR,인천광역시,서구,,석남동,,옻우물로,21,509-16,2022-05-25 10:44:51,숙박||호텔||호텔-일반,False
119203,119204,624410,이츠호텔,,Its Hotel,Travel and Transport,Hotel,126.60237681032784,37.453645495400046,대한민국,KOR,KOR,인천광역시,중구,,항동7가,,연안부두로53번길,15,58-131,2022-05-01 12:37:48,숙박||호텔||1성,False
119439,119440,4343209,스텔라마리스호텔,,Stellamaris Hotel,Travel and Transport,Hotel,126.60043805012184,37.47701244524476,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,반달로3번길,16,98-24,2022-08-16 16:52:33,숙박||호텔||1성,False
119518,119519,5210628,송도랜드마크푸르지오시티,,Songdo Landmark Prugio City,Travel and Transport,Hotel,126.62780998546393,37.40502029769648,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,아트센터대로168번길,101,29-2,2022-05-01 12:37:48,숙박||레지던스||코업레지던스,False
120516,120517,6223748,더시티뷰오피스텔,,The City View Officetel,Travel and Transport,Hotel,126.72202499305492,37.49084090983999,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,광장로4번길,14,534-3,2022-05-01 12:37:48,숙박||레지던스||코업레지던스,False
121545,121546,20782442,센트럴시티오피스텔,센트럴시티오피스텔,Central City Officetel,Travel and Transport,Hotel,126.4995705999997,37.489835899999434,대한민국,KOR,KOR,인천광역시,중구,,운서동,,영종대로196번길,15-30,3098-4,2022-05-01 12:37:48,숙박||레지던스||코업레지던스,False
122772,122773,20024930,인천스테이호텔,인천스테이HOTEL,Incheon Stay Hotel,Travel and Transport,Hotel,126.64958655001688,37.419299097591065,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,능허대로,181,547-15,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
124917,124918,5948198,에스엠호텔,,SM Hotel,Travel and Transport,Hotel,126.5546258457288,37.51006614951866,대한민국,KOR,KOR,인천광역시,중구,,중산동,,영종순환로169번길,115,1129-12,2021-12-23 15:49:18,숙박||호텔||호텔-일반,False
125106,125107,27392667,골든호텔,,Golden Hotel,Travel and Transport,Hotel,126.70867219999992,37.46554669999978,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,석촌로,57,212-1,2022-09-06 15:18:26,숙박||호텔||호텔-일반,False
125304,125305,27392979,소마호텔,,Soma Hotel,Travel and Transport,Hotel,126.68288189999993,37.458775399999794,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안중로,4-1,81-28,2020-09-17 23:24:41,숙박||호텔||호텔-일반,False
126558,126559,5698709,V3호텔,V3HOTEL,V3 Hotel,Travel and Transport,Hotel,126.70965341662088,37.464937038362976,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,남동대로922번길,25,174-3,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
128458,128459,27091521,센트로호텔,,Centro Hotel,Travel and Transport,Hotel,126.60206565592686,37.45404385312136,대한민국,KOR,KOR,인천광역시,중구,,항동7가,,연안부두로43번길,8,58-14,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
130463,130464,27390193,호텔크루즈,,hotel cruise,Travel and Transport,Hotel,126.72671399999896,37.490257399934286,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,광장로24번길,41-4,182-20,2022-07-19 20:20:05,숙박||호텔||호텔-일반,False
130674,130675,3762421,네스트호텔,네스트HOTEL,Nest Hotel,Travel and Transport,Hotel,126.42802426348528,37.42489667397072,대한민국,KOR,KOR,인천광역시,중구,,운서동,,,,2877-1,2022-09-06 15:18:26,숙박||호텔||5성,False
130925,130926,1257099,그랜드호텔,,Grand Hotel,Travel and Transport,Hotel,126.62879961725884,37.45501144644916,대한민국,KOR,KOR,인천광역시,중구,,신흥동3가,,서해대로,314,29,2020-01-14 23:37:43,숙박||호텔||호텔-일반,False
131665,131666,199213,Boutique노리터호텔,Boutique노리터HOTEL,Boutique Nolitor Hotel,Travel and Transport,Hotel,126.72599714994492,37.491727776543485,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,시장로12번길,28,159-13,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
134462,134463,1263256,파타야호텔,파타야HOTEL,Pattaya Hotel,Travel and Transport,Hotel,126.67315568629488,37.54452282296951,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,탁옥로33번길,5,242-9,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
136020,136021,6211988,호텔월미도,HOTEL월미도,Hotel Wolmido,Travel and Transport,Hotel,126.59682687786086,37.472430812107675,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미로,274,98-63,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
136575,136576,6002228,골드스타호텔,,Gold Star Hotel,Travel and Transport,Hotel,126.11932511864048,37.2219146574763,대한민국,KOR,KOR,인천광역시,옹진군,,덕적면,서포리,덕적남로606번안길,22,163,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
136917,136918,1855038,프레시아관광호텔,프레시아호텔,Presia Tourist Hotel,Travel and Transport,Hotel,126.4909347997647,37.63204490106927,대한민국,KOR,KOR,인천광역시,강화군,,길상면,온수리,전등사로,41,654-1,2022-08-18 12:00:50,숙박||호텔||2성,False
138065,138066,2595004,인천 프린스 관광호텔,,Incheon Prince Tourist Hotel,Travel and Transport,Hotel,126.38917685551576,37.4496651465282,대한민국,KOR,KOR,인천광역시,중구,,을왕동,,용유서로172번길,22,255,2022-08-18 12:00:50,숙박||호텔||호텔-일반,False
139015,139016,27036085,호텔더브라운,,Hotel the Brown,Travel and Transport,Hotel,126.67186745090967,37.507925377218136,대한민국,KOR,KOR,인천광역시,서구,,석남동,,칠천왕로,18,511-10,2022-06-15 11:04:55,숙박||호텔||호텔-일반,False
139060,139061,27392829,메시티 송도더프라우점,,Mesity Songdo The Frau Branch,Travel and Transport,Hotel,126.65069419999995,37.400008299999776,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,컨벤시아대로42번길,20,15-10,2022-08-08 10:29:42,숙박||호텔||호텔-일반,False
139288,139289,20059252,호텔 디자이너스 인천,,Hotel Designers Incheon,Travel and Transport,Hotel,126.7071115002919,37.45096420061368,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,남동대로765번길,8,1144-8,2022-09-06 15:18:26,숙박||호텔||2성,False
139510,139511,3769544,베니키아호텔 월미도 바다의별,베니키아HOTEL월미도바다의별,Benikea Hotel Wolmido Star of the Sea,Travel and Transport,Hotel,126.59849026461583,37.474380377514365,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미로242번길,7-2,98-326,2022-05-01 12:37:48,숙박||호텔||호텔-일반,False
139614,139615,5926761,송도한라 웨스턴파크,,Songdo Halla Western Park,Travel and Transport,Hotel,126.62927436171393,37.40519531351297,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,아트센터대로168번길,100,29-1,2022-07-19 20:20:05,숙박||레지던스||코업레지던스,False
140525,140526,1023362,호텔레이,HOTEL레이,Hotel Ray,Travel and Transport,Hotel,126.37179085806449,37.449589954024056,대한민국,KOR,KOR,인천광역시,중구,,을왕동,,을왕로58번길,7,763-35,2022-08-16 16:52:33,숙박||호텔||1성,False
140706,140707,3754159,W호텔,WHOTEL,W Hotel,Travel and Transport,Hotel,126.60012209967584,37.477115101348566,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미로,211,98-81,2022-05-24 13:48:55,숙박||호텔||호텔-일반,False
141090,141091,20432064,헤이든영종,,Hayden Youngjong,Travel and Transport,Hotel,126.5777124443828,37.49198733140176,대한민국,KOR,KOR,인천광역시,중구,,중산동,,은하수로43번길,9,1951-2,2022-05-01 12:37:48,숙박||레지던스||코업레지던스,False
142821,142822,4338335,송도레지던스,,Songdo Residence,Travel and Transport,Hotel,126.64961778746488,37.419033636852056,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,능허대로,183,547-13,2022-09-22 0:00:00,숙박||호텔||호텔-일반,False
143452,143453,714807,위너스호텔,위너스HOTEL,Winners Hotel,Travel and Transport,Hotel,126.36868111049746,37.46128340317846,대한민국,KOR,KOR,인천광역시,중구,,을왕동,,왕산로,40,891,2022-05-01 12:37:48,숙박||호텔||2성,False
144340,144341,27400738,에이치에비뉴 호텔 소래포구점,,H Avenue Hotel Soraepogu,Travel and Transport,Hotel,126.73595859999998,37.40149679999976,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,소래역로46번길,28,676-2,2022-09-06 15:18:26,숙박||호텔||호텔-일반,False
144720,144721,3965984,호텔월,HOTEL월,hotel wall,Travel and Transport,Hotel,126.73555931935894,37.40146186595525,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,소래역로46번길,20,676-1,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
145165,145166,20422211,영종랜드마크블루오션4차오피스텔(2023년5월예정),4차영종랜드마크블루오션오피스텔,Yeongjong Landmark Blue Ocean 4th Officetel (planned in May 2023),Travel and Transport,Hotel,126.5624679211678,37.48644283599976,대한민국,KOR,KOR,인천광역시,중구,,중산동,,,,1873-14,2022-05-01 12:37:48,숙박||레지던스||코업레지던스,False
145413,145414,27172981,인천리베라베리움호텔,,Incheon Rivera Verium Hotel,Travel and Transport,Hotel,126.56134179999988,37.4852540999998,대한민국,KOR,KOR,인천광역시,중구,,중산동,,영종대로,881,1873-20,2022-08-24 14:41:06,숙박||호텔||호텔-일반,False
145595,145596,4337467,호텔카카오,HOTEL카카오,Hotel Cacao,Travel and Transport,Hotel,126.73646500010796,37.40071430056896,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,앵고개로948번길,48,676-5,2022-05-01 12:37:48,숙박||호텔||1성,False
145641,145642,27392768,더휴식 아늑호텔 부평지점,,The Rest Cozy Hotel Bupyeong Branch,Travel and Transport,Hotel,126.72706579999988,37.492006799999785,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경원대로1417번길,18-8,587-1,2022-08-26 9:52:19,숙박||호텔||호텔-일반,False
145895,145896,3665551,SG관광호텔,,SG Tourist Hotel,Travel and Transport,Hotel,126.67461119999994,37.54507919999983,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,탁옥로51번길,13-9,245-3,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
146497,146498,505600,호텔소마,소마호텔,Hotel Soma,Travel and Transport,Hotel,126.68280449999988,37.45877769999977,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안중로,4-1,81-28,2022-09-22 0:00:00,숙박||호텔||호텔-일반,False
