,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
107026,107027,27213242,Give렌터카,,GiveRent a car,Travel and Transport,Rental Cars,126.76677352824494,37.43691476853599,대한민국,KOR,KOR,인천광역시,남동구,,운연동,,음실로,72-1,271-4,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
108823,108824,27183743,한솔네트웍스 부평지점,,Hansol Networks Bupyeong Branch,Travel and Transport,Rental Cars,126.72198801158292,37.503787027553386,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평대로,138,431-12,2022-08-12 13:15:03,"산업,유통||임대,대여||렌터카||렌터카-일반",False
109813,109814,953609,경인렌트카,경인렌터카,Gyeongin Rent a Car,Travel and Transport,Rental Cars,126.70824265391464,37.466379331261,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,남동대로,940,214-14,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
113983,113984,2155728,서울렌트카,(주)서울렌트카,Seoul Rent a Car,Travel and Transport,Rental Cars,126.72936889967792,37.496692248975485,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평문화로115번길,53,147-19,2019-11-14 23:19:12,"산업,유통||임대,대여||렌터카||렌터카-일반",False
114326,114327,27173084,에덴렌트카 동구지점,,Eden Rent a Car Donggu Branch,Travel and Transport,Rental Cars,126.66221109923188,37.48357813069958,대한민국,KOR,KOR,인천광역시,동구,,송림동,,봉수대로,98,296,2022-08-16 16:52:33,"산업,유통||임대,대여||렌터카||렌터카-일반",False
114894,114895,27200262,그린존 청운대인천캠퍼스C,,Green Zone Cheongundae Incheon Campus C,Travel and Transport,Rental Cars,126.6603943731534,37.47182924953053,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,숙골로,113,36-1,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||그린카",False
115849,115850,27225844,쏘카 미추홀구청 옆,,Next to Soka Michuhol-gu Office,Travel and Transport,Rental Cars,126.64940319999992,37.4650619999998,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,경인로,59,129-71,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
116152,116153,27069640,이렌트카 가좌지점,,E-Rent a Car Gajwa Branch,Travel and Transport,Rental Cars,126.68324748299588,37.49621029834307,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로,109,72-1,2022-08-16 16:52:33,"산업,유통||임대,대여||렌터카||렌터카-일반",False
116487,116488,27253742,쏘카 영종1동 행정복지센터 옆,,Next to Soka Yeongjong 1-dong Administrative Welfare Center,Travel and Transport,Rental Cars,126.5574798999999,37.4872992999998,대한민국,KOR,KOR,인천광역시,중구,,중산동,,하늘달빛로,94,1875-3,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
117569,117570,27429244,뉴스타렌트카,,New Star Rent a Car,Travel and Transport,Rental Cars,126.66426211953689,37.45653879707047,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,경인북길303번길,23,116-29,2022-08-08 10:29:42,"산업,유통||임대,대여||렌터카||렌터카-일반",False
117738,117739,960851,팔도렌트카,팔도렌터카,paldo rental car,Travel and Transport,Rental Cars,126.63482350025085,37.45472090091526,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,낙섬서로49번길,30-9,628-47,2022-08-08 10:29:42,"산업,유통||임대,대여||렌터카||렌터카-일반",False
118040,118041,2152103,경인렌트카,경인렌터카,Gyeongin Rent a Car,Travel and Transport,Rental Cars,124.66592340030137,37.95918259986836,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,북포리,,,388-1,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
118224,118225,5694612,더원렌트카 부평예약소,더원렌터카,The One Rent a Car Bupyeong Reservation Office,Travel and Transport,Rental Cars,126.70261190774188,37.501572556706606,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로,263,191-10,2019-11-14 0:00:00,"산업,유통||임대,대여||렌터카||렌터카-일반",False
119146,119147,27220572,쏘카 국민연금공단 옆,,Next to Soka National Pension Service,Travel and Transport,Rental Cars,126.70224149999996,37.44513509999978,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,성말로,16,1462,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
119702,119703,27240105,쏘카 가톨릭대학교 옆,,Next to Soka Catholic University,Travel and Transport,Rental Cars,126.64321649999992,37.38399889999976,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,하모니로,144,8-23,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
119908,119909,27064660,신차장기렌터카사,,New long-term rental car,Travel and Transport,Rental Cars,126.7090015394539,37.474654848453376,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,경인로,727,580-26,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
119918,119919,4329054,가나다렌트카,가나다렌터카,Canada Rent a Car,Travel and Transport,Rental Cars,126.67308700701788,37.438816422316535,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,소성로228번길,11,671-1,2019-11-14 0:00:00,"산업,유통||임대,대여||렌터카||렌터카-일반",False
120418,120419,27133904,브이카 계양지점,,Vika Gyeyang Branch,Travel and Transport,Rental Cars,126.74779274579694,37.527361429579706,대한민국,KOR,KOR,인천광역시,계양구,,서운동,,효서로,460,55-27,2022-08-08 10:29:42,"산업,유통||임대,대여||렌터카||렌터카-일반",False
120777,120778,27223630,쏘카 남동농협 신기지점,,Socar Namdong Nonghyup Singi Branch,Travel and Transport,Rental Cars,126.68038669999994,37.44822669999978,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인하로,289,1464-23,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
121084,121085,27245609,쏘카 홈플러스 인천숭의점,,Socar Homeplus Incheon Sungui Branch,Travel and Transport,Rental Cars,126.64350819999991,37.46558679999978,대한민국,KOR,KOR,인천광역시,중구,,도원동,,참외전로,246,7-1,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
127488,127489,4346731,뉴금강산렌트카,뉴금강산렌터카,New Kumgangsan Rent-a-Car,Travel and Transport,Rental Cars,126.72898835247892,37.53813438287222,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산새로5번길,6-3,320-3,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
127741,127742,4337801,세원렌트카,세원렌터카,Sewon Rent a Car,Travel and Transport,Rental Cars,126.68232251887488,37.48201462730868,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,백범로698번길,16,295-9,2022-08-24 14:41:06,"산업,유통||임대,대여||렌터카||렌터카-일반",False
128544,128545,27246937,쏘카 우리병원 옆,,Next to Soka Woori Hospital,Travel and Transport,Rental Cars,126.67879919999994,37.46169869999979,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,,,213-3,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
129336,129337,27102970,슈퍼렌트카,,super rental car,Travel and Transport,Rental Cars,126.72264779587692,37.488757305428685,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,남부역로20번길,22,722-5,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
131154,131155,3848310,롯데렌터카 인천지점,KT금호렌터카(구) 인천지점,LOTTE Rent a Car Incheon Branch,Travel and Transport,Rental Cars,126.70196249999992,37.451738999999804,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,예술로,198,1130,2022-08-08 10:29:42,"산업,유통||임대,대여||렌터카||롯데렌터카",False
132035,132036,27065152,이렌트카 하나지점,,E-Rent a Car Hana Branch,Travel and Transport,Rental Cars,126.70632729999996,37.469038499999776,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,동암남로26번길,39,229-1,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
132043,132044,3464064,장기렌트카,,long-term car rental,Travel and Transport,Rental Cars,126.63990961278684,37.61405076438242,대한민국,KOR,KOR,인천광역시,서구,,금곡동,,봉수대로,1601,356-11,2022-08-16 16:52:33,"산업,유통||임대,대여||렌터카||렌터카-일반",False
133692,133693,27228865,가나다렌트카서인천영업소,,Canada Rent a Car West Incheon Office,Travel and Transport,Rental Cars,126.72409162564796,37.488206781298096,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,동수북로162번길,16,700-37,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
134421,134422,27221008,쏘카 산곡중학교 옆,,Next to Soka Sangok Middle School,Travel and Transport,Rental Cars,126.70182615139352,37.502463864597765,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,,,185-2,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
137497,137498,27222205,쏘카 메가박스 검단점,,Soka Megabox Geomdan,Travel and Transport,Rental Cars,126.67528969999992,37.58816769999984,대한민국,KOR,KOR,인천광역시,서구,,당하동,,서곶로,788,1098-5,2022-08-12 13:15:03,"산업,유통||자동차||카쉐어링||쏘카",False
137873,137874,27207703,쏘카 구월동 로데오거리,,Soca Guwol-dong Rodeo Street,Travel and Transport,Rental Cars,126.70172929999994,37.445809699999785,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,성말로,9,1457,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
138962,138963,27218206,그린존 홈플러스 논현점,,Green Zone Homeplus Nonhyeon Branch,Travel and Transport,Rental Cars,126.72573660553292,37.40037617747424,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||그린카",False
139705,139706,27225290,쏘카 작전역 5번출구,,"Soka Jak Station, Exit 5",Travel and Transport,Rental Cars,126.72205279999991,37.527121599999816,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계양대로,37,442-1,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
141228,141229,27223958,쏘카 용현사거리,,Soka Yonghyeon Intersection,Travel and Transport,Rental Cars,126.65136009999992,37.456924399999785,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,독정이로9번길,59,459-21,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
142453,142454,27213567,스타렌터카,,Star Rent-a-Car,Travel and Transport,Rental Cars,126.68188136325088,37.458819491920586,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안중로7번길,9-32,182-12,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
143332,143333,27220595,쏘카 인천성지초등학교 옆,,Next to Socar Incheon Seongji Elementary School,Travel and Transport,Rental Cars,126.71750949999992,37.52707369999982,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,새벌로,112,198-1,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
144719,144720,27213641,Give렌터카,,GiveRent a car,Travel and Transport,Rental Cars,126.73121336606492,37.45600659275848,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,백범로,145-1,883-7,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
144819,144820,27203000,그린존 GS슈퍼마켓 학익점,,Green Zone GS Supermarket Hakik,Travel and Transport,Rental Cars,126.66419222471087,37.44234615270308,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,소성로,146,256-19,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||그린카",False
145952,145953,27224872,쏘카 임학역 3번출구,,"Soka Imhak Station, Exit 3",Travel and Transport,Rental Cars,126.73707369999995,37.54527359999982,대한민국,KOR,KOR,인천광역시,계양구,,임학동,,임학동로,38,67,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
