,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
108037,108038,4362238,배스킨라빈스 영종하늘도시,배스킨라빈스31 영종하늘도시,Baskin Robbins Yeongjong Sky City,Food,Ice Cream Shop,126.56426159999988,37.488844299999805,대한민국,KOR,KOR,인천광역시,중구,,중산동,,하늘별빛로,59,1886-2,2022-08-30 9:43:30,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
110547,110548,3132840,배스킨라빈스 인천신현,배스킨라빈스31 인천신현,Baskin Robbins Incheon Sinhyeon,Food,Ice Cream Shop,126.6731195687179,37.51794773850255,대한민국,KOR,KOR,인천광역시,서구,,가정동,,가정로,370,505-5,2022-08-16 16:52:33,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
111240,111241,3359950,배스킨라빈스인하홈플러스점,,Baskin Robbins Inha Homeplus,Food,Ice Cream Shop,126.65084599998293,37.447570999939195,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,소성로,6,648,2022-06-13 10:44:13,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
114237,114238,3128152,배스킨라빈스 인하대,,Baskin Robbins Inha University,Food,Ice Cream Shop,126.65731729999996,37.4515824999998,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인하로77번길,12,188-17,2022-08-26 9:52:19,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
114730,114731,27453553,배스킨라빈스 인천공항터미널점,,Baskin Robbins Incheon Airport Terminal,Food,Ice Cream Shop,126.4276992999998,37.45835069999979,대한민국,KOR,KOR,인천광역시,중구,,운서동,,,,2868-1,2022-08-30 9:43:30,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
115667,115668,27446738,배스킨라빈스 인천공항터미널2호점,,Baskin Robbins Incheon Airport Terminal 2,Food,Ice Cream Shop,126.43337769304942,37.46771843395236,대한민국,KOR,KOR,인천광역시,중구,,운서동,,제2터미널대로,444,2868,2022-08-16 16:52:33,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
115992,115993,26946127,배스킨라빈스 인천숭의점,,Baskin Robbins Incheon Soongui Branch,Food,Ice Cream Shop,126.64527179999995,37.4579978999998,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인주대로,72,685-12,2022-09-06 15:18:26,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
117940,117941,27454272,배스킨라빈스 홈플러스작전,,Operation Baskin Robbins Homeplus,Food,Ice Cream Shop,126.7217116376681,37.526461067799936,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계양대로,27,448-7,2022-08-16 16:52:33,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
118035,118036,2598388,배스킨라빈스 인천호구포역점,,Baskin Robbins Incheon Hogupo Station,Food,Ice Cream Shop,126.7098166872505,37.40279814115822,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,호구포로,221,647-1,2022-08-18 12:00:50,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
118043,118044,27163733,배스킨라빈스 송도호반에듀시티점,,Baskin Robbins Songdo Lakeside Educity Branch,Food,Ice Cream Shop,126.61580589999993,37.415239299999776,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,랜드마크로,110,310-1,2022-08-30 9:43:30,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
119402,119403,26997185,배스킨라빈스 부평역남부,,Baskin Robbins Bupyeong Station South,Food,Ice Cream Shop,126.7249249,37.4878294999998,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,947,694-14,2022-08-30 9:43:30,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
125479,125480,1269903,배스킨라빈스 인천계산점,배스킨라빈스31 인천계산점,Baskin Robbins Incheon Gyesan Branch,Food,Ice Cream Shop,126.7382397871314,37.53406284310881,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,도두리로,33,1083-4,2022-08-18 12:00:50,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
125616,125617,27154624,배스킨라빈스 경인교대역,배스킨라빈스31 경인교대역,Baskin Robbins Gyeongin University Station,Food,Ice Cream Shop,126.72228621097553,37.5377380832393,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산로,89,969-20,2022-08-16 16:52:33,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
127976,127977,1251907,배스킨라빈스 인천논현,배스킨라빈스31 인천논현,Baskin Robbins Incheon Nonhyeon,Food,Ice Cream Shop,126.72203509999996,37.40210239999977,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논고개로123번길,34,623-7,2022-08-30 9:43:30,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
132681,132682,2594047,배스킨라빈스 인천강화,,Baskin Robbins Incheon Ganghwa,Food,Ice Cream Shop,126.486656710174,37.74622348687801,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,관청리,강화대로404번길,4,175-6,2022-08-18 12:00:50,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
134174,134175,133620,배스킨라빈스 인천신포,배스킨라빈스31 인천신포,Baskin Robbins Incheon Sinpo,Food,Ice Cream Shop,126.62476931366838,37.47117164278157,대한민국,KOR,KOR,인천광역시,중구,,중앙동4가,,신포로,25,1-7,2022-08-16 16:52:33,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
134862,134863,1257882,배스킨라빈스 인천가좌,배스킨라빈스31 인천가좌점,Baskin Robbins Incheon Gajawa,Food,Ice Cream Shop,126.68286665214428,37.4957451448231,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로,103,122-5,2022-08-18 12:00:50,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
137100,137101,237153,배스킨라빈스 동인천이마트점,,Baskin Robbins Dongincheon E-Mart,Food,Ice Cream Shop,126.62918539999993,37.46651939999981,대한민국,KOR,KOR,인천광역시,중구,,신생동,,인중로,134,38,2022-08-30 9:43:30,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
138198,138199,27448794,배스킨라빈스 인천동양점,,Baskin Robbins Incheon Dongyang Branch,Food,Ice Cream Shop,126.75724324355247,37.55901746624449,대한민국,KOR,KOR,인천광역시,계양구,,동양동,,동양로,111,640,2022-08-12 13:15:03,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
139786,139787,27448787,배스킨라빈스 인천도화점,배스킨라빈스31 인천도화점,Baskin Robbins Incheon Dohwa Branch,Food,Ice Cream Shop,126.66165749999996,37.46993849999979,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,숙골로87번길,16,998-6,2022-08-30 9:43:30,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
140670,140671,4572702,배스킨라빈스 인천연수로데오점,배스킨라빈스31인천연수로데오점,Baskin Robbins Incheon Yeonsuro Deo Branch,Food,Ice Cream Shop,126.6796858361254,37.41364262635623,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,샘말로,56,624-11,2022-08-18 12:00:50,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
141056,141057,26997641,배스킨라빈스 영종스카이점,,Baskin Robbins Yeongjong Sky Branch,Food,Ice Cream Shop,126.55835059999988,37.48663309999981,대한민국,KOR,KOR,인천광역시,중구,,중산동,,하늘달빛로,82,1875-7,2022-08-30 9:43:30,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
141379,141380,406333,배스킨라빈스 부평동아점,배스킨라빈스31부평동아점,Baskin Robbins Bupyeong Donga Branch,Food,Ice Cream Shop,126.72204873305115,37.493801842618126,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평문화로,52,546-1,2022-08-18 12:00:50,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
142495,142496,27453498,배스킨라빈스 인천루원베르힐,,Baskin Robbins Incheon Louwonber Hill,Food,Ice Cream Shop,126.66339549999992,37.522450399999805,대한민국,KOR,KOR,인천광역시,서구,,신현동,,새오개로111번안길,19-1,307-8,2022-08-30 9:43:30,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
143097,143098,27445170,배스킨라빈스 인천계산역점,,Baskin Robbins Incheon Gyesan Station Branch,Food,Ice Cream Shop,126.72428509999996,37.54376219999983,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로,1055,931-56,2022-09-06 15:18:26,"음식||카페,디저트||아이스크림||프랜차이즈||배스킨라빈스",False
