,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
89201,89202,1870573,공영주차장,가좌1동주민센터주차장,Gajwa 1-dong Administrative Welfare Center public service,Travel and Transport,Parking,126.67259110007188,37.49413200007778,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,가정로112번길,10,145-19,2022-05-01 12:37:48,"도로,교통||도로시설||주차장||공영주차장",False
90908,90909,4085881,영종대교휴게소여성주차장,,Yeongjong Bridge Rest Area female,Travel and Transport,Parking,126.60756570051583,37.55378440006379,대한민국,KOR,KOR,인천광역시,서구,,청라동,,정서진남로,25,산1-1,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
91766,91767,65024,간석4동주원공영주차장,주원주차장,Wesley's Garden of Hope public service,Travel and Transport,Parking,126.70096380047788,37.46542740019317,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,,,366,2022-05-01 12:37:48,"도로,교통||도로시설||주차장||공영주차장",False
92509,92510,1870301,강화평화전망대대형주차장,평화전망대대형주차장,Ganghwa Peace Observatory large,Travel and Transport,Parking,126.4350223001786,37.825045500248336,대한민국,KOR,KOR,인천광역시,강화군,,양사면,철산리,,,11-44,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
93486,93487,1871663,인천대공원 동문 주차장,,Incheon Grand Park Arboretum Greenhouse public service,Travel and Transport,Parking,126.76759239999696,37.4592458000015,대한민국,KOR,KOR,인천광역시,남동구,,장수동,,무네미로,238,89,2021-12-23 15:49:18,"도로,교통||교통시설||주차장||전용주차장",False
93597,93598,5713929,담쟁이넝쿨전용주차장,,ivy private,Travel and Transport,Parking,126.62190975736084,37.474205600351866,대한민국,KOR,KOR,인천광역시,중구,,송학동1가,,신포로35번길,82,9-4,2020-06-15 0:00:00,"도로,교통||교통시설||주차장||전용주차장",False
93795,93796,654986,제물포역(북)1환승공영주차장,제물포역(북)1환승주차장,Jemulpo Station Line 1 1 transfer,Travel and Transport,Parking,126.6567500004249,37.46750129988107,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,석정로162번길,55-2,272,2022-05-01 12:37:48,"도로,교통||도로시설||주차장||환승주차장",False
93805,93806,3244665,학운정전용주차장,,Hakunjeong private,Travel and Transport,Parking,126.65407579948092,37.413720999727246,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,능허대로267번길,11,818-6,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
95859,95860,4623478,청라호수공원 제4주차장,중앙호수공원 제4주차장,Cheongna Lake Park 4,Travel and Transport,Parking,126.63341569999984,37.52558419999959,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라대로,46,106-2,2021-12-23 15:49:18,"도로,교통||교통시설||주차장||전용주차장",False
96299,96300,4333506,시니어빌리지요양원제2주차장,,Senior Village Nursing Home 2,Travel and Transport,Parking,126.64812380028488,37.47741600061779,대한민국,KOR,KOR,인천광역시,동구,,송림동,,,,42-23,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
97542,97543,1110118,인천대공원제2주차장,,Incheon Grand Park Arboretum Greenhouse 2,Travel and Transport,Parking,126.75142000007092,37.46028600021957,대한민국,KOR,KOR,인천광역시,남동구,,장수동,,무네미로,238,408,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
97645,97646,5997739,삼성바이오로직스3주차장,,Samsung Biologics 3,Travel and Transport,Parking,126.66311983906601,37.36734223885267,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도바이오대로,300,201-2,2019-02-21 20:32:12,"도로,교통||교통시설||주차장||전용주차장",False
98801,98802,4344967,중국성전용주차장,,Chinese private,Travel and Transport,Parking,126.61903569998384,37.474957400397976,대한민국,KOR,KOR,인천광역시,중구,,북성동3가,,,,10-17,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
100299,100300,6211098,다이소 인천검암점고객전용주차장,DAISO 인천검암점고객전용주차장,Daiso Incheon Geomam Branch private,Travel and Transport,Parking,126.67664248619296,37.565214602002726,대한민국,KOR,KOR,인천광역시,서구,,검암동,,승학로512번길,1,613-2,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
100958,100959,1253425,인하대학교부속병원임상시험센터주차장,인하대부속병원임상시험센터주차장,Inha University Hospital parking lot,Travel and Transport,Parking,126.63256149100084,37.458992210374,대한민국,KOR,KOR,인천광역시,중구,,신흥동3가,,서해대로,366,7-241,2017-10-12 13:45:17,"도로,교통||교통시설||주차장||전용주차장",False
100972,100973,5704124,유림해수탕전용주차장,,Yurim Sea Water Soup private,Travel and Transport,Parking,126.60285849961483,37.45389790002335,대한민국,KOR,KOR,인천광역시,중구,,항동7가,,,,58-76,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
102180,102181,1850399,송도 센트럴파크주차장1,송도중앙공원주차장,Songdo Central Park public service,Travel and Transport,Parking,126.64122500016435,37.38999999976074,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,테크노파크로,164,24-5,2022-08-26 9:52:19,"도로,교통||교통시설||주차장||전용주차장",False
103108,103109,666288,동구청공영주차장,인천동구청공영주차장,Dong-gu Office public service,Travel and Transport,Parking,126.64314550018489,37.47296000021737,대한민국,KOR,KOR,인천광역시,동구,,금곡동,,금곡로,68,55-5,2022-07-13 13:54:25,"도로,교통||도로시설||주차장||공영주차장",False
103821,103822,2603774,인천나비공원주차장,나비공원주차장,Jangsusan park parking lot,Travel and Transport,Parking,126.69255619593388,37.5206642521644,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,평천로,26-47,68-12,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
104545,104546,5993777,인천보훈병원2주차장,,Incheon Veterans Hospital 2,Travel and Transport,Parking,126.65270536255184,37.455530072510975,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인주대로,138,450-5,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
107697,107698,5752616,라이브치과병원 인천점주차장,,Live Dental Hospital parking lot,Travel and Transport,Parking,126.7241626990479,37.496049404795095,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평문화로79번길,44,204-7,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
108040,108041,2736126,인천남동체육관4주차장,인천남동경기장4주차장,Incheon Namdong Gymnasium 4,Travel and Transport,Parking,126.73510890023095,37.43503350002508,대한민국,KOR,KOR,인천광역시,남동구,,수산동,,소래로,500,602,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
108758,108759,5720248,가좌동진천토종순대 청라점전용주차장,가좌동진천순대 청라점전용주차장,Gajwa Dongjincheon Native Sundae Cheongna Branch private,Travel and Transport,Parking,126.66161889967287,37.53776840039159,대한민국,KOR,KOR,인천광역시,서구,,청라동,,,,135-1,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
108916,108917,828217,인천국제공항 제1여객터미널 렌트카주차장,인천공항렌트카주차장,Incheon International Airport Terminal 1 rent,Travel and Transport,Parking,126.45707249974063,37.44681030044991,대한민국,KOR,KOR,인천광역시,중구,,운서동,,공항로,187,2851,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
109338,109339,1273182,참사랑병원장례식장주차장,참사랑병원장례예식장주차장,Tragedy Funeral Home funeral home parking lot,Travel and Transport,Parking,126.48040907317068,37.72303770018932,대한민국,KOR,KOR,인천광역시,강화군,,선원면,창리,중앙로,271,625-25,2020-06-15 0:00:00,"도로,교통||교통시설||주차장||전용주차장",False
109673,109674,3850537,인천국제공항 제1여객터미널 단기주차장,인천공항 제1여객터미널단기주차장,Incheon International Airport Terminal 1 short-term,Travel and Transport,Parking,126.4544452000018,37.44764010000109,대한민국,KOR,KOR,인천광역시,중구,,운서동,,공항로,187,2851,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
114263,114264,4623464,청라호수공원 제2주차장,중앙호수공원 제2주차장,Cheongna Lake Park 2,Travel and Transport,Parking,126.63635329999984,37.53912699999998,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라대로,204,106-2,2021-12-23 15:49:18,"도로,교통||교통시설||주차장||전용주차장",False
114833,114834,1258822,주안현대아케이드주차장,현대아케이드주차장,Incheon Music and Culture Center parking lot,Travel and Transport,Parking,126.68391250025388,37.45870129961277,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경인로,391,80-1,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
115286,115287,6252062,인천국제공항 제1여객터미널 P4장기주차장,,Incheon International Airport Terminal 1 P4 organ,Travel and Transport,Parking,126.45238067516766,37.44167927810239,대한민국,KOR,KOR,인천광역시,중구,,운서동,,공항로,423,2851,2020-04-21 23:01:28,"도로,교통||교통시설||주차장||전용주차장",False
117306,117307,2736127,인천남동체육관3주차장,인천남동경기장3주차장,Incheon Namdong Gymnasium 3,Travel and Transport,Parking,126.73495519992694,37.43561400028207,대한민국,KOR,KOR,인천광역시,남동구,,수산동,,소래로,500,602,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
117397,117398,6230141,대게가전용주차장,,snow crab private,Travel and Transport,Parking,126.69950411353896,37.599644432780245,대한민국,KOR,KOR,인천광역시,서구,,원당동,,,,832-6,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
118794,118795,3553469,토지금고시장 공영 주차장,용현5동토지금고시장주차장,land deposit market public service,Travel and Transport,Parking,126.63866631368192,37.451064128736895,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,,,617-101,2022-05-01 12:37:48,"도로,교통||도로시설||주차장||공영주차장",False
118968,118969,3668191,흥륜사주차장,,Heungryunsa Temple public service,Travel and Transport,Parking,126.65962738667888,37.41721350093955,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,,,산85-188,2022-05-01 12:37:48,"도로,교통||도로시설||주차장||공영주차장",False
119679,119680,2603248,새아침공원무료주차장,,new morning park free,Travel and Transport,Parking,126.66264999952833,37.391383333489934,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,,,2-1,2018-08-03 9:59:59,"도로,교통||교통시설||주차장||전용주차장",False
122333,122334,4348292,다이아몬드호텔전용주차장,다이아몬드HOTEL전용주차장,Diamond Hotel private,Travel and Transport,Parking,126.59983030625284,37.47527913422596,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,,,98-239,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
122335,122336,2603244,아리아리랑전용주차장,,Ari Arirang private,Travel and Transport,Parking,126.65329999971888,37.41434999986804,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,,,817,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
125705,125706,6207545,다인이비인후과병원제2주차장,다인이비인후과병원2주차장,Dain Otolaryngology Hospital 2,Travel and Transport,Parking,126.70945772075297,37.48757275396581,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,,,278-30,2019-08-13 0:17:48,"도로,교통||교통시설||주차장||전용주차장",False
125804,125805,2597695,문화회관길 공영 주차장,계양회관공영주차장,Gyeyang Cultural Center public service,Travel and Transport,Parking,126.71864247299696,37.54647083302222,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,,,724-6,2022-05-01 12:37:48,"도로,교통||도로시설||주차장||공영주차장",False
125805,125806,1273574,옥토끼우주센터제2주차장,옥토끼우주센터2주차장,Jade Rabbit Space Center 2,Travel and Transport,Parking,126.4865120004527,37.67503800006279,대한민국,KOR,KOR,인천광역시,강화군,,불은면,두운리,,,1026-4,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
129609,129610,1273432,용흥궁공원 공영 주차장,,Yongheunggung Park public service,Travel and Transport,Parking,126.48516408542984,37.7487910680462,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,관청리,,,405,2022-08-30 9:43:30,"도로,교통||도로시설||주차장||공영주차장",False
132360,132361,6405128,마니산공영주차장,,Manisan public service,Travel and Transport,Parking,126.4235728778496,37.632650720117134,대한민국,KOR,KOR,인천광역시,강화군,,화도면,상방리,,,401-2,2022-05-01 12:37:48,"도로,교통||도로시설||주차장||공영주차장",False
132403,132404,5724781,창영감리교회3주차장,기독교대한감리회창영교회3주차장,Changyeong Methodist Church 3,Travel and Transport,Parking,126.64125190003284,37.47020920025638,대한민국,KOR,KOR,인천광역시,동구,,창영동,,,,124-1,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
132839,132840,4409960,네스트호텔주차장,,Nest Hotel large,Travel and Transport,Parking,126.42887110012359,37.42558309979939,대한민국,KOR,KOR,인천광역시,중구,,운서동,,,,2877-1,2022-09-06 15:18:26,"도로,교통||교통시설||주차장||전용주차장",False
132849,132850,753031,도원역환승공영주차장,도원역공영주차장,Dowon Station Line 1 Transfer,Travel and Transport,Parking,126.64154940051792,37.4669190997064,대한민국,KOR,KOR,인천광역시,중구,,도원동,,참외전로244번길,47,12-117,2022-08-08 10:29:42,"도로,교통||도로시설||주차장||환승주차장",False
133305,133306,5997740,삼성바이오로직스4주차장,,Samsung Biologics 4,Travel and Transport,Parking,126.66024240309773,37.365223888909554,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도바이오대로,300,201-2,2019-02-21 20:32:23,"도로,교통||교통시설||주차장||전용주차장",False
135121,135122,4334359,시니어빌리지요양원제1주차장,,Senior Village Nursing Home 1,Travel and Transport,Parking,126.64830490007687,37.477300100873485,대한민국,KOR,KOR,인천광역시,동구,,송림동,,,,42-292,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
135893,135894,2736124,인천남동체육관6주차장,인천남동경기장6주차장,Incheon Namdong Gymnasium 6,Travel and Transport,Parking,126.73435179996596,37.43381189985536,대한민국,KOR,KOR,인천광역시,남동구,,수산동,,소래로,500,602,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
135929,135930,3251963,인천환경공단청라사업소주차장,청라생태공원주차장,Cheongna District Ecological Park parking lot,Travel and Transport,Parking,126.60753510028786,37.53121359977888,대한민국,KOR,KOR,인천광역시,서구,,청라동,,로봇랜드로249번길,38,11-22,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
136446,136447,4623450,청라호수공원 제1주차장,중앙호수공원 제1주차장,Cheongna Lake Park 1,Travel and Transport,Parking,126.63242059999992,37.53845929999932,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라대로,204,106-2,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
137055,137056,4460436,이마트 트레이더스 송림점대형주차장,,E-Mart Traders Songrim Branch large,Travel and Transport,Parking,126.6614214998729,37.48308540010708,대한민국,KOR,KOR,인천광역시,동구,,송림동,,봉수대로,82,296-2,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
137704,137705,2736119,송림체육관2주차장,인천송림경기장2주차장,Songlim Gymnasium 2,Travel and Transport,Parking,126.64835109999989,37.484048199999776,대한민국,KOR,KOR,인천광역시,동구,,송림동,,염전로,30,344,2021-12-23 15:49:18,"도로,교통||교통시설||주차장||전용주차장",False
138196,138197,5993776,인천보훈병원1주차장,,Incheon Veterans Hospital 1,Travel and Transport,Parking,126.6526586271659,37.45624378400127,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인주대로,138,450-5,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
143930,143931,4623476,청라호수공원 제3주차장,중앙호수공원 제3주차장,Cheongna Lake Park 3,Travel and Transport,Parking,126.63652709999984,37.527881000000185,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라대로,88,106-2,2021-12-23 15:49:18,"도로,교통||교통시설||주차장||전용주차장",False
144351,144352,4623443,청라호수공원 대형주차장,중앙호수공원 대형주차장,Cheongna Lake Park large,Travel and Transport,Parking,126.63243049999782,37.5348202999996,대한민국,KOR,KOR,인천광역시,서구,,청라동,,크리스탈로,131,106-2,2021-12-23 15:49:18,"도로,교통||교통시설||주차장||전용주차장",False
144826,144827,5698118,복된교회2주차장,예수교대한성결교회복된교회2주차장,Blessed Church 2,Travel and Transport,Parking,126.67233050029088,37.51664419961838,대한민국,KOR,KOR,인천광역시,서구,,신현동,,가정로,355,283-7,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
145458,145459,226885,연수구공영주차장,연수구주차장,Yeonsu Station Suin Bundang Line public service,Travel and Transport,Parking,126.67752959953388,37.41900400033567,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,,,587,2022-05-01 12:37:48,"도로,교통||도로시설||주차장||공영주차장",False
145721,145722,450256,빌라드마리웨딩홀전용주차장,,Villa de Marie private,Travel and Transport,Parking,126.72558269315184,37.49080844107981,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,,,185-141,2020-03-09 9:45:03,"도로,교통||교통시설||주차장||전용주차장",False
146040,146041,5689327,경인교대역환승주차장,경인교대역주차장,Gyeongin National University of Education Station Incheon Line 1 Transfer,Travel and Transport,Parking,126.72207673440296,37.53843434538572,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계양대로163번길,3,969-9,2021-12-23 15:49:18,"도로,교통||도로시설||주차장||환승주차장",False
146571,146572,5715163,용화반점전용주차장,,Yonghwa Spot private,Travel and Transport,Parking,126.63536799943884,37.47194920034199,대한민국,KOR,KOR,인천광역시,중구,,경동,,,,4-11,2022-05-01 12:37:48,"도로,교통||교통시설||주차장||전용주차장",False
147169,147170,3721481,드림파크야생화단지제3주차장,,Dream Park Wildflower Complex 3,Travel and Transport,Parking,126.6514823999998,37.5732834999998,대한민국,KOR,KOR,인천광역시,서구,,백석동,,,,,2019-10-24 12:14:53,"도로,교통||교통시설||주차장||전용주차장",False
