,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
45444,45445,27185389,새한림요양원,,Saehanlim Nursing Home,Residence,Nursing Home,126.73428543055894,37.531841337460406,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,장제로,718,901-1,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
46142,46143,6358903,인천시립요양원(2023년9월예정),,Incheon Municipal Nursing Home (Scheduled for 2023),Residence,Nursing Home,126.72351260014791,37.417319300292256,대한민국,KOR,KOR,인천광역시,남동구,,도림동,,,,386-8,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
46418,46419,27101101,실버홈요양복지센터,,Silver Home Nursing Welfare Center,Residence,Nursing Home,126.70252936325188,37.45814459725108,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,예술로,270,905-2,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
46702,46703,4340372,미래복지요양센터,미래요양센터,future welfare Nursing Center,Residence,Nursing Home,126.66426119999991,37.58405929999984,대한민국,KOR,KOR,인천광역시,서구,,백석동,,드림로,227,201-4,2022-08-30 9:43:30,의료시설||요양원||요양원-일반,False
46874,46875,26879661,인천프라임요양원,,Incheon Prime nursing home,Residence,Nursing Home,126.74490732476195,37.5191018355296,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,영성중로,31,117-5,2022-08-08 10:29:42,의료시설||요양원||요양원-일반,False
47958,47959,6209258,햇살요양원,,Sunshine Nursing Home,Residence,Nursing Home,126.42276401492758,37.76534487865621,대한민국,KOR,KOR,인천광역시,강화군,,하점면,삼거리,고려산로,201,4-2,2021-12-23 15:49:18,의료시설||요양원||요양원-일반,False
48168,48169,27185554,주은요양원,,Jueun Nursing Home,Residence,Nursing Home,126.6784729340669,37.4930097483421,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,신진말로,26,210-3,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
49774,49775,27179312,필그림요양원,,Pilgrim Nursing Home,Residence,Nursing Home,126.67656809999994,37.413478199999766,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,먼우금로188번길,12,599-1,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
50174,50175,5689609,자미원요양원,,Jamiwon Nursing Home,Residence,Nursing Home,126.65212236372984,37.46647240870837,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,참외전로,341,117-10,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
50264,50265,27083473,고은요양원,,Goeun Nursing Home,Residence,Nursing Home,126.7216581541929,37.5277343465446,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,효서로,230,444-1,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
51010,51011,581373,만수효요양원,만수요양원,Mansuhyo Nursing Home,Residence,Nursing Home,126.73468441353796,37.44610836501807,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,장승로,18,1079,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
51120,51121,27129662,영광재가방문요양센터,,Yeonggwangjae Home Visiting Nursing Center,Residence,Nursing Home,126.72228305136596,37.51812415722969,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,부평대로296번길,7-4,163-2,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
51507,51508,27101829,사랑요양원,,Love Nursing Home,Residence,Nursing Home,126.73729024855292,37.53969489747061,대한민국,KOR,KOR,인천광역시,계양구,,용종동,,오조산공원로,22,209-4,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
52760,52761,1263549,만수요양원,,Mansu Nursing Home,Residence,Nursing Home,126.73542279999998,37.44739699999978,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,인주대로888번길,20,1073-10,2022-08-08 10:29:42,의료시설||요양원||요양원-일반,False
52931,52932,26964688,노인보금자리건강센터,보금자리요양원,Elderly Bogeumjari Health Center,Residence,Nursing Home,126.46684983149264,37.26469915789236,대한민국,KOR,KOR,인천광역시,옹진군,,영흥면,내리,영흥로326번길,355,359-61,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
53896,53897,4343673,가족사랑중앙효요양원,가족사랑요양원,Family Love Central Hygiene Nursing Home,Residence,Nursing Home,126.72770908310692,37.53571682500111,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,주부토로,465,857-34,2022-08-08 10:29:42,의료시설||요양원||요양원-일반,False
53955,53956,27190601,수봉요양원,,Subong Nursing Home,Residence,Nursing Home,126.65851372126691,37.45550077008976,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,수봉남로6번길,52-10,129-17,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
54225,54226,5167659,반딧불노인요양원,,Firefly Nursing Home for the Elderly,Residence,Nursing Home,126.67225313822787,37.50140475555688,대한민국,KOR,KOR,인천광역시,서구,,석남동,,가정로,186-3,577-65,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
54288,54289,5711984,부모섬김요양원,,Parent-Serving Nursing Home,Residence,Nursing Home,126.6600952638839,37.60274493562582,대한민국,KOR,KOR,인천광역시,서구,,마전동,,검단로,504,983-2,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
54808,54809,27193310,오셀복지요양원,,Ocell Welfare Nursing Home,Residence,Nursing Home,126.70770064363091,37.48555672823527,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,마장로,75,186-84,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
54856,54857,27249061,중구요양원,,Jung Nursing Home,Residence,Nursing Home,126.62429379999988,37.44414559999976,대한민국,KOR,KOR,인천광역시,중구,,신흥동3가,,축항대로290번길,52,50-10,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
55785,55786,471797,강화하나요양원,,Ganghwa Hana Nursing Home,Residence,Nursing Home,126.48891889948784,37.73079240102969,대한민국,KOR,KOR,인천광역시,강화군,,선원면,창리,중앙로,144,465-1,2021-12-23 15:49:18,의료시설||요양원||요양원-일반,False
56137,56138,474079,새소망요양원,새소망요양원,New Hope Nursing Home,Residence,Nursing Home,126.7047615416309,37.45867770536529,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,구월로131번길,41,414-8,2022-09-06 15:18:26,의료시설||요양원||요양원-일반,False
56223,56224,1268584,들꽃피는 실버요양원,들꽃피는요양원,Wildflowers  Silver Nursing Home,Residence,Nursing Home,126.69046100910188,37.51699760606921,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,세월천로,188,70-90,2019-12-09 10:50:24,의료시설||요양원||요양원-일반,False
56558,56559,4350167,하나미엘요양원,,Hanamiel nursing home,Residence,Nursing Home,126.73574199999996,37.54328309999982,대한민국,KOR,KOR,인천광역시,계양구,,임학동,,경명대로,1157,73-19,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
57068,57069,3074682,노아요양원,,Noah Nursing Home,Residence,Nursing Home,126.69012502981388,37.46250195012637,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경원대로,892,929-13,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
58853,58854,20200898,인천어르신재가요양센터,인천어르신요양센터,Incheon Senior Citizen Care Center,Residence,Nursing Home,126.6289837106139,37.47314185990219,대한민국,KOR,KOR,인천광역시,중구,,내동,,우현로67번길,1-3,197,2021-12-23 15:49:18,의료시설||요양원||요양원-일반,False
59023,59024,27091619,참빛요양원,,Chambit Nursing Home,Residence,Nursing Home,126.7267879921099,37.51837189331211,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,주부토로,261,169-16,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
59424,59425,27213979,해피트리요양원,,Happy Tree Nursing Home,Residence,Nursing Home,126.7090780158029,37.452805787454174,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월남로,174,1199-1,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
59481,59482,4335730,송도사랑요양원,사랑요양원,Songdo love nursing home,Residence,Nursing Home,126.65583717320288,37.42562844979794,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,옥련로,147,340-2,2022-08-24 14:41:06,의료시설||요양원||요양원-일반,False
62022,62023,27069601,효누리요양원,,Hyonuri Nursing Home,Residence,Nursing Home,126.73425918593097,37.5310271780328,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,장제로,708,901-4,2022-08-30 9:43:30,의료시설||요양원||요양원-일반,False
62856,62857,5705784,함박꽃방문요양센터,함박꽃요양센터,hambak flower Visiting Nursing Center,Residence,Nursing Home,126.69597949755088,37.46387245802089,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,주안로235번길,9,395-7,2021-12-23 15:49:18,의료시설||요양원||요양원-일반,False
63495,63496,27183988,삼성요양원,,Samsung Nursing Home,Residence,Nursing Home,126.73737429469595,37.46147886263039,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수서로,101,6-43,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
63758,63759,3173157,사랑채노인요양원,,Sarangchae Nursing Home,Residence,Nursing Home,126.73952889999998,37.443309499999785,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,장승남로,66,1039-2,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
64225,64226,83572,소망요양원,,Somang Nursing Home,Residence,Nursing Home,126.67282739999996,37.51172279999981,대한민국,KOR,KOR,인천광역시,서구,,석남동,,가정로,302,457-4,2020-01-14 23:36:49,의료시설||요양원||요양원-일반,False
67020,67021,27212916,다정요양원,,Dajeong Nursing Home,Residence,Nursing Home,126.69726901503988,37.592890998670825,대한민국,KOR,KOR,인천광역시,서구,,당하동,,고산후로95번안길,21,1030-1,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
67332,67333,27196438,효성어르신주간보호방문요양센터,,Hyosung Seniors Weekly Protection Visiting Nursing Center,Residence,Nursing Home,126.6976269524156,37.42500224123652,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,학나래로6번길,41,408-3,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
67681,67682,5668020,금빛요양원,,Golden Nursing Home,Residence,Nursing Home,126.73114217169191,37.449739704141,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,하촌로,18,980,2019-11-14 23:25:17,의료시설||요양원||요양원-일반,False
68737,68738,27073593,행복노인요양원,,Happy Elderly Nursing Home,Residence,Nursing Home,126.6832147435209,37.567371280912006,대한민국,KOR,KOR,인천광역시,서구,,검암동,,승학로,577,508-1,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
69418,69419,5721050,다조아방문요양센터,다조아요양센터,Dajo Child Visiting Nursing Center,Residence,Nursing Home,126.65795756980492,37.46740943761706,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,석정로202번길,7,89-5,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
69424,69425,27101192,계양다사랑요양원,,Gyeyang Dasarang Nursing Home,Residence,Nursing Home,126.72867883048092,37.53697324317511,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산로,148,304-2,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
70154,70155,27418994,주연요양원,,Jooyeon Nursing Home,Residence,Nursing Home,126.71293730534396,37.39518585110647,대한민국,KOR,KOR,인천광역시,남동구,,고잔동,,논현고잔로135번길,9,163-24,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
70791,70792,27118003,새빛요양원,,Saebit Nursing Home,Residence,Nursing Home,126.69776391707688,37.593920399375214,대한민국,KOR,KOR,인천광역시,서구,,원당동,,원당대로,865,824-10,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
72582,72583,3074929,남구늘푸른노인요양원,늘푸른요양원,Namgunpurun Nursing Home for the Elderly,Residence,Nursing Home,126.67017600267488,37.44141991111206,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,소성로,193-26,240-7,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
72887,72888,27184063,남동바다의별요양원,,Byeol Nursing Home in the Southeast Sea,Residence,Nursing Home,126.70967542582189,37.40278941735045,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,호구포로,221,647-1,2022-08-08 10:29:42,의료시설||요양원||요양원-일반,False
73563,73564,859944,영락전문요양원,영락요양원,Youngnak Specialized Nursing Home,Residence,Nursing Home,126.6585875118529,37.41358520763024,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,앵고개로103번길,30,786-2,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
73607,73608,27077245,가현요양원,,Gahyeon Nursing Home,Residence,Nursing Home,126.6716864119799,37.594951972370325,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로,19,1016-7,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
73893,73894,5705517,아름다운요양원,,beautiful nursing home,Residence,Nursing Home,126.73060602099592,37.53570287088118,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,장제로755번길,32,298-4,2019-11-14 23:11:36,의료시설||요양원||요양원-일반,False
74584,74585,20095387,아름드리요양원,아름드리요양원,Arumduri Nursing Home,Residence,Nursing Home,126.7205198999999,37.54387529999982,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로,1023,932-18,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
74635,74636,4324889,인천VIP요양원,인천브이아이피요양원,Incheon VIP nursing home,Residence,Nursing Home,126.72769474249192,37.448949386561374,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인주대로,813,1318,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
74643,74644,27091112,소망드림요양원,,Hope Dream Nursing Home,Residence,Nursing Home,126.62246096316483,37.47206172613417,대한민국,KOR,KOR,인천광역시,중구,,중앙동3가,,신포로23번길,49,4-41,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
74764,74765,1870184,가족사랑요양원,사랑케어센터,Family Love Nursing Home,Residence,Nursing Home,126.67417960781988,37.50776110505369,대한민국,KOR,KOR,인천광역시,서구,,석남동,,신석로112번길,24,505-15,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
75011,75012,1855045,사랑의 집 노인요양원,사랑의집요양원,Love Home Senior Nursing Home,Residence,Nursing Home,126.49200592356785,37.640447619540375,대한민국,KOR,KOR,인천광역시,강화군,,길상면,온수리,길상로,329,548-3,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
75238,75239,2621578,에덴요양원,,Eden Nursing Home,Residence,Nursing Home,126.7217524968228,37.43696015499136,대한민국,KOR,KOR,인천광역시,남동구,,수산동,,찬우물로,45,142-4,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
76453,76454,3813036,시니어빌리지요양원,,Senior Village nursing home,Residence,Nursing Home,126.64871074081088,37.47739303035637,대한민국,KOR,KOR,인천광역시,동구,,송림동,,송림로,129,42-277,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
77266,77267,27215104,인천요양원,,Incheon Nursing Home,Residence,Nursing Home,126.6446276847399,37.47497922873627,대한민국,KOR,KOR,인천광역시,동구,,송림동,,샛골로,142,59-20,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
77727,77728,2595712,참노인요양원,참요양원,True Elderly Nursing Home,Residence,Nursing Home,126.73771734036492,37.53936563056942,대한민국,KOR,KOR,인천광역시,계양구,,용종동,,계산새로87번길,15,209-5,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
77780,77781,27080983,더숲요양원,,The Forest Nursing Home,Residence,Nursing Home,126.64573216222087,37.46466526281626,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,미추로,53,159-14,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
78182,78183,1851770,영락요양의집,,Youngnak Nursing Home,Residence,Nursing Home,126.65973499999996,37.413606999999786,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,청량로,51,782-5,2018-09-18 15:00:00,의료시설||요양원||요양원-일반,False
79010,79011,5714320,국제메디칼요양원,국제요양원,International Medical Nursing Home,Residence,Nursing Home,126.68106029720389,37.5434854535046,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,탁옥로,104,295-1,2022-08-24 14:41:06,의료시설||요양원||요양원-일반,False
79589,79590,4326108,사랑의쉼터요양원,,Love Shelter Nursing Home,Residence,Nursing Home,126.72008166670292,37.462449497721856,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,호구포로,897,916-18,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
79741,79742,4343823,강화정다운요양센터,정다운요양센터,Ganghwajeong down Nursing Center,Residence,Nursing Home,126.48821649999984,37.7408967999999,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,남산리,남문로,33,71-4,2022-09-22 0:00:00,의료시설||요양원||요양원-일반,False
81411,81412,27093554,제1푸른성노인요양원,,The 1st Purunseong Nursing Home for the Elderly,Residence,Nursing Home,126.71107094389788,37.525919797489486,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,안남로,480,273-85,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
81527,81528,2612579,강화사랑의집,,Ganghwa Love House,Residence,Nursing Home,126.51547559999987,37.73964139999989,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,용정리,강화대로154번길,40,1057-6,2018-07-18 16:16:15,의료시설||요양원||요양원-일반,False
82466,82467,1871305,송암노인요양원,송암요양병원,Songam Elderly Nursing Home,Residence,Nursing Home,126.74601989886996,37.483030707932,대한민국,KOR,KOR,인천광역시,부평구,,일신동,,일신로,25,62,2019-11-14 23:26:14,의료시설||요양원||요양원-일반,False
82837,82838,2603646,예랑요양원,예랑요양원,Yerang Nursing Home,Residence,Nursing Home,126.72487230198294,37.450274192556655,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월말로4번길,9-23,1313-1,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
83987,83988,572040,인천은혜요양원,은혜요양원,Incheon Grace nursing home,Residence,Nursing Home,126.6765868013169,37.46873138426616,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,길파로29번길,53,9-24,2019-11-14 23:26:14,의료시설||요양원||요양원-일반,False
84006,84007,27100199,가족사랑요양원,,Family Love Nursing Home,Residence,Nursing Home,126.67571138364688,37.41431384569816,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청능대로,93,503-4,2022-08-08 10:29:42,의료시설||요양원||요양원-일반,False
84538,84539,27049785,효성요양원,,Hyosung Nursing Home,Residence,Nursing Home,126.70599099999984,37.5290138999998,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,봉오대로512번길,5,185-5,2022-07-19 20:20:05,의료시설||요양원||요양원-일반,False
85248,85249,27228504,참존요양원,,Charmzone Nursing Home,Residence,Nursing Home,126.73799129003994,37.5226966810341,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,부평북로,399,55,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
86637,86638,4332865,평화요양원,,Peace Nursing Home,Residence,Nursing Home,126.72044396843891,37.464106975911584,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,호구포로,915,225-19,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
86806,86807,27141593,갤럭시요양원,,Galaxy Nursing Home,Residence,Nursing Home,126.70751796682688,37.465481475195375,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,남동대로,931,275-1,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
87071,87072,5667591,사랑요양원,,Love Nursing Home,Residence,Nursing Home,126.67877459544488,37.45988591944026,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,미추홀대로697번길,22,204-2,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
87483,87484,6004992,연세요양복지센터,,Yonsei Welfare Center,Residence,Nursing Home,126.67596136397825,37.51575247146901,대한민국,KOR,KOR,인천광역시,서구,,가정동,,가정로352번길,28-6,522-14,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
87640,87641,20184871,인천노인요양센터,인천노인센터,Incheon Senior Care Center,Residence,Nursing Home,126.69680498475496,37.47495350483799,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,열우물로87번길,10-9,281-16,2021-12-23 15:49:18,의료시설||요양원||요양원-일반,False
88786,88787,27081617,홍시요양원,,Hongsi Nursing Home,Residence,Nursing Home,126.7216581541929,37.5277343465446,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,효서로,230,444-1,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
88923,88924,27130277,참삶노인전문요양원,참삶노인요양원,True Life Senior Nursing Home,Residence,Nursing Home,126.7309890274309,37.5005887775709,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로,170,124-3,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
89214,89215,688275,강화은혜요양원,은혜요양원,Ganghwa Grace Nursing Home,Residence,Nursing Home,126.49366249999984,37.665407099999776,대한민국,KOR,KOR,인천광역시,강화군,,불은면,신현리,강화동로314번길,22,10-8,2019-08-08 23:04:37,의료시설||요양원||요양원-일반,False
89270,89271,27064490,미래요양원,,Future Nursing Home,Residence,Nursing Home,126.73788682398596,37.5356077492758,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,오조산로57번길,7-1,1080-7,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
89378,89379,20200277,올리사랑재가복지센터,올리사랑복지센터,Olli Sarang Home Welfare Center,Residence,Nursing Home,126.67287941968392,37.494643640275086,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,가정로112번길,9-2,144-83,2022-08-24 14:41:06,의료시설||요양원||요양원-일반,False
89607,89608,2157062,샤미나드노인전문요양원,,Chaminade Senior Nursing Home,Residence,Nursing Home,126.70271597477988,37.512013329363086,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로,375,5-15,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
89664,89665,2601930,강화노인요양공동생활가정,강화노인요양공동생활가정,Ganghwa Elderly Nursing Co-living Family,Residence,Nursing Home,126.37755399999946,37.787304099999695,대한민국,KOR,KOR,인천광역시,강화군,,양사면,인화리,인화로,212,556-3,2022-08-08 10:29:42,의료시설||요양원||요양원-일반,False
89853,89854,5706705,민들레요양원,,Dandelion Nursing Home,Residence,Nursing Home,126.67285350468693,37.5944043744933,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로,8,1010-2,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
89978,89979,27069651,운학요양원,운학요양원,Unhak Nursing Home,Residence,Nursing Home,126.68125804856692,37.48776232973358,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,장고개로,262,322-2,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
91427,91428,5789588,강화군요양원,,Ganghwa Nursing Home,Residence,Nursing Home,126.49509899999984,37.635545599999865,대한민국,KOR,KOR,인천광역시,강화군,,길상면,온수리,길상로,272,605-23,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
91741,91742,27140663,어르신이행복한세상,,Happy old people,Residence,Nursing Home,126.6246829738968,37.46866714193328,대한민국,KOR,KOR,인천광역시,중구,,사동,,인중로,176,13-5,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
92633,92634,4351726,강화백석전문요양원,강화백석요양원,Ganghwa Baekseok Nursing Home,Residence,Nursing Home,126.42874629999957,37.65502209999946,대한민국,KOR,KOR,인천광역시,강화군,,양도면,조산리,강화남로,596,403-4,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
92661,92662,27552944,생명수요양원,,Life Nursing Home,Residence,Nursing Home,126.66955740443494,37.44895251842898,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인하로,193,749-4,2022-09-06 15:18:26,의료시설||요양원||요양원-일반,False
92910,92911,2606707,가족같은효성요양원,효성요양원,Family-like Hyosung Nursing Home,Residence,Nursing Home,126.60036684306584,37.45353786557156,대한민국,KOR,KOR,인천광역시,중구,,항동7가,,연안부두로55번길,5,58-155,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
93313,93314,5694322,행복한요양원,,Happy Nursing Home,Residence,Nursing Home,126.72625013871892,37.455229874553766,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,구월로,320-1,916-15,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
93985,93986,26823910,인천치매전담공립요양시설(2024년03월예정),,Incheon dementia-only public nursing facility (planned in March 2024),Residence,Nursing Home,126.72818895599296,37.57490989125274,대한민국,KOR,KOR,인천광역시,계양구,,갈현동,,,,80-2,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
95677,95678,27097699,두드림요양센터,,Do Dream Nursing Center,Residence,Nursing Home,126.6725780005659,37.5271346000338,대한민국,KOR,KOR,인천광역시,서구,,가정동,,봉오재3로,116,645-6,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
96102,96103,27156718,예손제이헤븐요양원,,Yeson J Heaven Nursing Home,Residence,Nursing Home,126.72450609999991,37.401750599999765,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논고개로,118,616-2,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
96597,96598,4336130,효나무의료복지요양원,효나무요양원,Hyonamu Medical Welfare Nursing Home,Residence,Nursing Home,126.66062454497467,37.60292610124404,대한민국,KOR,KOR,인천광역시,서구,,마전동,,검단로,508,983-4,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
97557,97558,27068996,밝은햇살요양원,,Bright Sunshine Nursing Home,Residence,Nursing Home,126.73900921662693,37.50330523785471,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,부개로,61-14,498-9,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
99672,99673,1272799,우리요양원,강화우리요양원,Woori Nursing Home,Residence,Nursing Home,126.50996470000472,37.70516849999864,대한민국,KOR,KOR,인천광역시,강화군,,선원면,연리,연동로73번길,13,403-1,2022-08-08 10:29:42,의료시설||요양원||요양원-일반,False
101879,101880,27194579,큰사랑재가장기요양센터,,Keunsarangjae Long-Term Care Center,Residence,Nursing Home,126.53575299999989,37.49071299999979,대한민국,KOR,KOR,인천광역시,중구,,운남동,,운남동로,38-28,348-1,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
102110,102111,3137806,선학요양원,,Seonhak Nursing Home,Residence,Nursing Home,126.70272385954488,37.43484961218086,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,예술로20번길,75,96-9,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
102482,102483,27195458,검단메디컬요양원,,Geomdan Medical Nursing Home,Residence,Nursing Home,126.6565379374329,37.60226007024172,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,완정로,179,638-4,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
102621,102622,2622110,천사의집노인요양원,,angel's house elderly nursing home,Residence,Nursing Home,126.68227102990492,37.436559546236474,대한민국,KOR,KOR,인천광역시,미추홀구,,문학동,,소성로318번길,30,371-11,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
103932,103933,4343718,참조은요양원,,Reference Eun Nursing Home,Residence,Nursing Home,126.6802531011989,37.493358741327285,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,신진말로,39,197-13,2022-05-24 13:48:55,의료시설||요양원||요양원-일반,False
104324,104325,27185263,인천하이요양원,,Incheon High Nursing Home,Residence,Nursing Home,126.73086069999997,37.54342589999983,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로,1115,918-6,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
104698,104699,27388183,예은요양원,,Yeeun Nursing Home,Residence,Nursing Home,126.72359039999996,37.401283199999774,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,581,631-8,2022-07-19 20:20:05,의료시설||요양원||요양원-일반,False
