,name,name_eng,problems,category,subcategory
28300,인성 김밥만두,Inseong Kimbap Dumplings,"('김밥', 'Gimbap')",Food,Korean Food
28360,가정김밥,home kimbap,"('김밥', 'Gimbap')",Food,Korean Food
28363,송림솥뚜껑구이,Grilled Pine Tree Lid,"('구이', 'Gui')",Food,Korean Food
28369,가장맛있는족발 인천간석점,The most delicious pig's feet Incheon Ganseok Branch,"('족발', 'Jokbal')",Food,Korean Food
28396,이조족발보쌈,Lee Jojok Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
28415,김밥이야기,Kimbap Story,"('김밥', 'Gimbap')",Food,Korean Food
28545,이조숯불갈비 부평점,Ijo Charcoal Grilled Ribs Bupyeong,"('갈비', 'Galbi')",Food,Korean Food
28601,큰맘할매순대국 인천주안역점,Keunmam Grandma Sundae Guk Incheon Juan Station Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
28606,우리분식,our meal,"('분식', 'Bunsik')",Food,Korean Food
28973,몽땅분식,full meal,"('분식', 'Bunsik')",Food,Korean Food
29019,우리엄마꼬마김밥,My mom's little kimbap,"('김밥', 'Gimbap')",Food,Korean Food
29118,김밥천국 만수점,Kimbap Heaven Mansu,"('김밥', 'Gimbap')",Food,Korean Food
29303,김밥천국 구월점,Kimbap Heaven Guwol Branch,"('김밥', 'Gimbap')",Food,Korean Food
29358,미소곱창,miso giblets,"('곱창', 'Gopchang')",Food,Korean Food
29510,김밥천국 선학점,Kimbap Heaven Seon Credit,"('김밥', 'Gimbap')",Food,Korean Food
29552,백년갈비숯불화로구이,100-year-old ribs Charcoal-grilled,"('구이', 'Gui')",Food,Korean Food
29604,정가붕어찜 인천본점,Jeongga Fish Steamed Incheon Main Store,"('본점', 'Main Branch')",Food,Korean Food
29801,이화순대국밥,Ihwa Sundae Soup Rice,"('순대국', 'Sundaeguk')",Food,Korean Food
29849,김밥천국용현점,Kimbap Heavenly Yonghyeon Branch,"('김밥', 'Gimbap')",Food,Korean Food
29875,김밥천국 인천점,Kimbap Heaven Incheon Branch,"('김밥', 'Gimbap')",Food,Korean Food
29921,화촌토종순대국,Hwachon Native Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
30018,리퍼스구내식당,delicious Korean food,"('식당', 'Restaurant')",Food,Korean Food
30063,백두산생구이본점,Baekdusan Raw Grilled Main Branch,"('구이', 'Gui')",Food,Korean Food
30256,김밥천국,Kimbap Heaven,"('김밥', 'Gimbap')",Food,Korean Food
30266,김밥나라백운점,Kimbap Nara Baekun Branch,"('김밥', 'Gimbap')",Food,Korean Food
30285,가장맛있는족발 인천논현역점,The most delicious pig's feet Incheon Nonhyeon Station Branch,"('족발', 'Jokbal')",Food,Korean Food
30516,풍천백세민물장어 간석본점,Pungcheon Baekseok Freshwater Eel Ganseok Main Store,"('본점', 'Main Branch')",Food,Korean Food
30555,솔밭원조곱창구이,Grilled pine needles giblets,"('구이', 'Gui')",Food,Korean Food
30715,향기네춘천닭갈비 계양점,Fragrance Ne Chuncheon Chicken Ribs Gyeyang Branch,"('갈비', 'Galbi')",Food,Korean Food
30741,순애네김밥,Soonae kimbap,"('김밥', 'Gimbap')",Food,Korean Food
30824,경인구내식당,Gyeongin canteen,"('식당', 'Restaurant')",Food,Korean Food
30855,화미소금구이 부평점,Hwami Salt Grilled Bupyeong,"('구이', 'Gui')",Food,Korean Food
30914,명성왕족발,Myeongseong royal pig's feet,"('족발', 'Jokbal')",Food,Korean Food
30967,이레분식,seven meals,"('분식', 'Bunsik')",Food,Korean Food
30975,분식먹는날,snack day,"('분식', 'Bunsik')",Food,Korean Food
30994,육품참숯화로구이,Charcoal-grilled meat,"('구이', 'Gui')",Food,Korean Food
31015,황소곱창구이,Roasted Ox Gopchang,"('구이', 'Gui')",Food,Korean Food
31021,곱창굽찌,giblets,"('곱창', 'Gopchang')",Food,Korean Food
31047,김밥천국,Kimbap Heaven,"('김밥', 'Gimbap')",Food,Korean Food
31263,호반닭갈비 인천점,Hoban Chicken Ribs Incheon Branch,"('갈비', 'Galbi')",Food,Korean Food
31385,김밥천국 운서점,Kimbap Heaven Unseo Branch,"('김밥', 'Gimbap')",Food,Korean Food
31412,청기와감자탕돌솥순대국,Cheonggi and potato soup stone pot sundae soup,"('순대국', 'Sundaeguk')",Food,Korean Food
31413,솔마루참나무장작구이,Grilled solmaru oak wood,"('구이', 'Gui')",Food,Korean Food
31468,고려왕족발,Goryeo royal pig's feet,"('족발', 'Jokbal')",Food,Korean Food
31592,최고집소금구이 계산점,Best Salt Grilled Gyesan Store,"('구이', 'Gui')",Food,Korean Food
31633,김밥나라,kimbap country,"('김밥', 'Gimbap')",Food,Korean Food
31668,친구네분식&국수,Friend&#39;s Meal & Noodles,"('분식', 'Bunsik')",Food,Korean Food
31670,123분식,123 minutes,"('분식', 'Bunsik')",Food,Korean Food
31729,온동네김밥분식,Ondongne kimbap snack,"('김밥', 'Gimbap')",Food,Korean Food
31757,불티나 조개구이,Fire Tina Grilled Clams,"('구이', 'Gui')",Food,Korean Food
31895,영산강민물장어구이,Yeongsan River Freshwater Eel,"('구이', 'Gui')",Food,Korean Food
31912,김밥천국작전점,Kimbap Heavenly Jakjeon Branch,"('김밥', 'Gimbap')",Food,Korean Food
31937,김밥왕국송현점,Kimbap Kingdom Songhyeon Branch,"('김밥', 'Gimbap')",Food,Korean Food
32102,김밥천국 수봉점,Kimbap Heaven Subong Branch,"('김밥', 'Gimbap')",Food,Korean Food
32103,김밥브라더스 만수 하이웨이점,Kimbab Brothers Mansu,"('김밥', 'Gimbap')",Food,Korean Food
32187,미소분식,microscopic meal,"('분식', 'Bunsik')",Food,Korean Food
32283,숯불구이먹방,Charcoal grilled mukbang,"('구이', 'Gui')",Food,Korean Food
32529,김밥천지,Kimbap Cheonji,"('김밥', 'Gimbap')",Food,Korean Food
32565,한식&분식 스마트밸리점,Korean & Snack Food Smart Valley Branch,"('분식', 'Bunsik')",Food,Korean Food
32633,장충동왕족발보쌈,Jangchung-dong King's Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
32753,김밥천국,Kimbap Heaven,"('김밥', 'Gimbap')",Food,Korean Food
32878,전주구내식당,Jeonju canteen,"('식당', 'Restaurant')",Food,Korean Food
32886,만수순대국,Mansu Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
32934,추장군본점,Chujang-gun Headquarters,"('본점', 'Main Branch')",Food,Korean Food
33065,장모족발 용현본점,Long-haired pig's feet Yonghyeon Main Store,"('본점', 'Main Branch')",Food,Korean Food
33096,생선구이백반,Grilled fish white plate,"('구이', 'Gui')",Food,Korean Food
33220,오렌지분식,orange snack,"('분식', 'Bunsik')",Food,Korean Food
33418,종로순대 본점,Jongno Sundae Main Store,"('본점', 'Main Branch')",Food,Korean Food
33556,돌판구이촌,Dolpan Grilled Village,"('구이', 'Gui')",Food,Korean Food
33788,두루두루춘천닭갈비,Dururu Chuncheon Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
33799,동그라미분식,circle splitting,"('분식', 'Bunsik')",Food,Korean Food
33930,김밥천국 영종운남점,Kimbap Heaven Yeongjong Yunnam Branch,"('김밥', 'Gimbap')",Food,Korean Food
33936,엄마손김밥,mom's hand kimbap,"('김밥', 'Gimbap')",Food,Korean Food
33947,대왕숯불갈비 동인천역점,Daewang Charcoal Grilled Ribs Dongincheon Station Branch,"('갈비', 'Galbi')",Food,Korean Food
34026,황금갈비탕찜 만수본점,Steamed Golden Rib Soup Mansu Main Store,"('본점', 'Main Branch')",Food,Korean Food
34220,전남회조개구이,Jeollanam-do Grilled Clams,"('구이', 'Gui')",Food,Korean Food
34223,주안상 본점,Juan Sang Headquarters,"('본점', 'Main Branch')",Food,Korean Food
34241,소풍김밥,picnic kimbap,"('김밥', 'Gimbap')",Food,Korean Food
34272,묵은지참치김밥&국,Spicy tuna kimbap & soup,"('김밥', 'Gimbap')",Food,Korean Food
34278,원당뼈해장국 본점,Wondang Bone Haejangguk Main Store,"('본점', 'Main Branch')",Food,Korean Food
34283,김밥천국,Kimbap Heaven,"('김밥', 'Gimbap')",Food,Korean Food
34576,더족발,more pig's feet,"('족발', 'Jokbal')",Food,Korean Food
34841,왕가숯불갈비,Wangga Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
34878,맛자랑순대국,Tasty Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
35005,현이분식,current dichotomous,"('분식', 'Bunsik')",Food,Korean Food
35077,솥뚜껑구이 부평역점,cauldron lid,"('구이', 'Gui')",Food,Korean Food
35148,김밥천국논현본점,Kimbap Heaven Nonhyeon Main Branch,"('김밥', 'Gimbap')",Food,Korean Food
35226,오향불족발보쌈,Five Hyang Buljok Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
35234,숯불생선구이,Charcoal grilled fish,"('구이', 'Gui')",Food,Korean Food
35470,육방불패작전본점,Hexagon Invincible Operation Headquarters,"('본점', 'Main Branch')",Food,Korean Food
35492,청실홍실 신포본점,Cheongsil Hongsil Sinpodong Branch,"('본점', 'Main Branch')",Food,Korean Food
35667,한담숯불민물장어 본점,Handam Charcoal Fired Freshwater Eel Main Store,"('본점', 'Main Branch')",Food,Korean Food
35723,진미옛날순대국,Delicacy old sundae soup,"('순대국', 'Sundaeguk')",Food,Korean Food
35841,곱창들의수다구월동본점,Gopchang's Souda Guwol-dong Main Store,"('본점', 'Main Branch')",Food,Korean Food
35884,동대문불타는연탄구이,Dongdaemun burning briquettes,"('구이', 'Gui')",Food,Korean Food
36113,박달재막창구이 본점,Bakdaljaemakchanggi Main Store,"('본점', 'Main Branch')",Food,Korean Food
36147,김밥댁내사라씨,Mr. Sara at the Kimbap House,"('김밥', 'Gimbap')",Food,Korean Food
36236,월미민속촌조개구이전문,Wolmi Folk Village Grilled Clams,"('구이', 'Gui')",Food,Korean Food
36442,해아낙 본점,Hae Anak,"('본점', 'Main Branch')",Food,Korean Food
36453,생선구이집,fish restaurant,"('구이', 'Gui')",Food,Korean Food
36465,민속순대국,Folklore Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
36469,김밥이최고야 간석본점,Kimbap is the best Ganseok Main Store,"('본점', 'Main Branch')",Food,Korean Food
36507,교동족발,Gyodong Pig's Feet,"('족발', 'Jokbal')",Food,Korean Food
36725,우람구내식당매점,Wooram canteen,"('식당', 'Restaurant')",Food,Korean Food
36878,풀잎분식,grass leaf meal,"('분식', 'Bunsik')",Food,Korean Food
36916,병천순대용남점,Byeongcheon Soondae Yongnam Branch,"('순대', 'Sundae')",Food,Korean Food
36945,명품김밥만두,Luxury Kimbap Dumplings,"('김밥', 'Gimbap')",Food,Korean Food
37178,왕돌판구이한판,One plate of grilled king stone,"('구이', 'Gui')",Food,Korean Food
37233,막회랑구이랑,Makhoerang and grilled,"('구이', 'Gui')",Food,Korean Food
37280,망향돼지갈비,Manghyang Pork Ribs,"('갈비', 'Galbi')",Food,Korean Food
37339,춘천중앙로숯불닭갈비,Chuncheon Jungang-ro Charcoal Grilled Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
37435,을왕리신공항회조개구이,Eurwangni Airport Grilled Sashimi,"('구이', 'Gui')",Food,Korean Food
37464,유가네왕족발연희점,Yugane royal family dance store,"('족발', 'Jokbal')",Food,Korean Food
37601,김밥천국 나은병원점,Kimbap Heaven Naeun Hospital Branch,"('김밥', 'Gimbap')",Food,Korean Food
37657,전주팥칼국수,Jeonju red bean noodles,"('칼국수', 'Kalguksu')",Food,Korean Food
37705,인삼숯불갈비,Ginseng Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
37713,호구의족발보쌈,Hogu's Foot Bossam,"('족발', 'Jokbal')",Food,Korean Food
37720,원당생숯불갈비,Wondang Raw Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
37773,향촌외식명가 본점,Hyangchon Restaurant Myungga Main Store,"('본점', 'Main Branch')",Food,Korean Food
37884,김밥천국,Kimbap Heaven,"('김밥', 'Gimbap')",Food,Korean Food
37928,효성생오리구이,Hyosung Roast Duck,"('구이', 'Gui')",Food,Korean Food
37947,김밥천국,Kimbap Heaven,"('김밥', 'Gimbap')",Food,Korean Food
38010,용구네닭갈비,Longgune Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
38048,본죽 인천간석남부역점,Bonjuk,"('인천', 'Incheon')",Food,Korean Food
38240,박점례순대국밥선지해장국,Park Jeomrye Sundae Soup Rice Seonji Haejangguk,"('순대국', 'Sundaeguk')",Food,Korean Food
38527,목포낙지아구찜탕 본점,Mokpo Octopus Steamed Chicken Gyesan Branch,"('본점', 'Main Branch')",Food,Korean Food
38558,월미도 부산자갈치조개구이,Busan Jagalchi Sashimi  Grilled Clams,"('구이', 'Gui')",Food,Korean Food
38620,김밥나라 계산점,Kimbap Nara Gyesan Branch,"('김밥', 'Gimbap')",Food,Korean Food
38754,화로구이 청라,Roasted Cheongna,"('구이', 'Gui')",Food,Korean Food
38852,문가네숯불생갈비,Mungane charcoal-fired raw ribs,"('갈비', 'Galbi')",Food,Korean Food
39044,별이네김밥,starry kimbap,"('김밥', 'Gimbap')",Food,Korean Food
39178,닭고집 숯불닭갈비,Charcoal Grilled Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
39270,황우숯불갈비살,Charcoal-grilled beef ribs,"('갈비', 'Galbi')",Food,Korean Food
39274,닭이봉춘천닭갈비 검암점,Dak Ibong Chuncheon Chicken Ribs Geomam Branch,"('갈비', 'Galbi')",Food,Korean Food
39331,명동보리밥 본점,Myeongdong Barley Rice Main Store,"('본점', 'Main Branch')",Food,Korean Food
39374,황소돌곱창구이,Roasted Ox Gopchang,"('구이', 'Gui')",Food,Korean Food
39404,수지왕갈비,Suji king ribs,"('갈비', 'Galbi')",Food,Korean Food
39425,온누리진흙구이 부평점,Onnuri Mud Grill Bupyeong,"('구이', 'Gui')",Food,Korean Food
39470,선녀바위마을회조개구이,Seonnyeobawi Village Grilled Clam,"('구이', 'Gui')",Food,Korean Food
39597,시골분식,country food,"('분식', 'Bunsik')",Food,Korean Food
39643,가평팥칼국수,Gapyeong red bean noodles,"('칼국수', 'Kalguksu')",Food,Korean Food
39647,갈비다움,ribs,"('갈비', 'Galbi')",Food,Korean Food
39670,김밥천국 학익점,Kimbap Heaven Hakik,"('김밥', 'Gimbap')",Food,Korean Food
39759,착한물갈비,good ribs,"('갈비', 'Galbi')",Food,Korean Food
40027,푸줏간숯불구이,Butcher's Charcoal Grill,"('구이', 'Gui')",Food,Korean Food
40049,연덕갈비,Yeondeok Rib,"('갈비', 'Galbi')",Food,Korean Food
40072,옛날순대국집,Old Sundae Guk House,"('순대국', 'Sundaeguk')",Food,Korean Food
40136,소문난김밥 소래점,Famous Kimbap Sorae Branch,"('김밥', 'Gimbap')",Food,Korean Food
40156,고집132 본점,Carnalism  triple point,"('본점', 'Main Branch')",Food,Korean Food
40229,분식이이래도되는가 학익용현점,Hakik Yonghyeon Branch,"('분식', 'Bunsik')",Food,Korean Food
40371,강남수제족발 인천본점,Gangnam Handmade Jokbal Incheon Head Office,"('본점', 'Main Branch')",Food,Korean Food
40604,치킨&떡 알짜떡볶이,Chicken & Rice Cake Rice Cake,"('떡볶이', 'Tteokbokki')",Food,Korean Food
40732,연지네생선구이,Roasted Yeonji Ne fish,"('구이', 'Gui')",Food,Korean Food
40791,인천순대국,Incheon Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
40823,한신숯불화로구이,Hanshin charcoal grill,"('구이', 'Gui')",Food,Korean Food
40931,주영례왕족발보쌈,Joo Yeongrye Royal Family Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
41866,명당왕족발보쌈,King's Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
42086,장모족발 송도1호점,Long-haired foot Songdo 1st store,"('족발', 'Jokbal')",Food,Korean Food
42543,예촌순대국,Yechon Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
42587,542족발 귤현점,542 Pig's Feet Gyuhyun Branch,"('족발', 'Jokbal')",Food,Korean Food
42748,장수손칼국시 본점,Jangsu Son Kalguksi Main Store,"('본점', 'Main Branch')",Food,Korean Food
42766,김밥천국 검단신도시점,Kimbap Heaven Geomdan New Town Branch,"('김밥', 'Gimbap')",Food,Korean Food
42836,와 이 e 맛난김밥,Wow this e delicious kimbap,"('김밥', 'Gimbap')",Food,Korean Food
42971,항수제비전문점 본점,Jar handmade secret store  Main Store,"('본점', 'Main Branch')",Food,Korean Food
43019,고을순대국,Goeul Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
43024,복주는쉐프 본점,Bokju Chef Main Store,"('본점', 'Main Branch')",Food,Korean Food
43028,구옛날순대국,Old-fashioned Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
43183,마실감자탕 본점,Drink Gamjatang Main Store,"('본점', 'Main Branch')",Food,Korean Food
43238,춘천원조닭갈비,Chunwon Jo Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
43247,뚱팡숯불에구운족발,Charcoal Grilled Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
43254,냄비의전설 신포본점,Legend of the Pot Sinpo Main Store,"('본점', 'Main Branch')",Food,Korean Food
43505,청석골 참숯화로구이,Cheongseokgol Charcoal Grill,"('구이', 'Gui')",Food,Korean Food
43721,마시안생선구이정식,Masian Grilled Fish Set Meal,"('구이', 'Gui')",Food,Korean Food
43845,원칼국수 본점,Won Kalguksu Main Store,"('본점', 'Main Branch')",Food,Korean Food
43873,황소곱창구이,Roasted Ox Gopchang,"('구이', 'Gui')",Food,Korean Food
44288,장원숯불구이,Charcoal-grilled Jangwon,"('구이', 'Gui')",Food,Korean Food
44401,호남순대국,Honam Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
44460,홍천화로숯불구이,Roasted Hongcheon Jeonbyeong,"('구이', 'Gui')",Food,Korean Food
44488,미리내 생선구이 우렁쌈밥,Mirinae Grilled Fish Oolong Ssambap,"('구이', 'Gui')",Food,Korean Food
44494,육꼬집 송도본점,Beef Pinch Songdo Main Store,"('본점', 'Main Branch')",Food,Korean Food
44628,만미숯불갈비,Manmi Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
44689,우엉김밥,Burdock Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
44855,얼큰이곱창 본점,Ulkeun Gopchang Main Store,"('본점', 'Main Branch')",Food,Korean Food
44859,강화연탄구이,Ganghwa Briquette Grill,"('구이', 'Gui')",Food,Korean Food
44890,김밥천국 학익점,Kimbap Heaven Hakik,"('김밥', 'Gimbap')",Food,Korean Food
44915,황소곱창,bull giblets,"('곱창', 'Gopchang')",Food,Korean Food
45128,동인천삼치구이,Dongincheon Grilled Samchi,"('구이', 'Gui')",Food,Korean Food
45160,박문토종순대국,Park Mun's Native Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
45199,생오리돌판구이,Raw duck stone plate,"('구이', 'Gui')",Food,Korean Food
45248,명인족발,Myeong-in Jok's Feet,"('족발', 'Jokbal')",Food,Korean Food
45394,청양골송아지매운갈비찜,Cheongyanggol Veal Spicy Ribs Steamed,"('갈비', 'Galbi')",Food,Korean Food
45570,신전떡볶이 구월로데오점,Sinjeon Tteok-bokki,"('떡볶이', 'Tteokbokki')",Food,Korean Food
45690,무봉리토종순대국 불로점,Mubong-ri Native Sundae Guk Bullo Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
45800,송림구이,Grilled Pine,"('구이', 'Gui')",Food,Korean Food
45805,모래내홍두깨손칼국수,Red bean sesame noodles in sand,"('칼국수', 'Kalguksu')",Food,Korean Food
45885,이조시대 샤브 손칼국수,Ijo Period Shabu Hand Noodle Soup,"('칼국수', 'Kalguksu')",Food,Korean Food
45927,서당골토종순대국용현점,Seodanggol Native Sundae Guk Yonghyeon Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
46004,수미버섯샤브와왕갈비,Sumi mushroom shabu and king ribs,"('갈비', 'Galbi')",Food,Korean Food
46035,우리동네홍두깨손칼국수,Our neighborhood red bean sprouts,"('칼국수', 'Kalguksu')",Food,Korean Food
46105,황기고드래미족발,Astragalus and Dramy Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
46127,3000냥분식,3000 nyangbun meal,"('분식', 'Bunsik')",Food,Korean Food
46254,명동분식,Myeongdong snack,"('분식', 'Bunsik')",Food,Korean Food
46655,용호닭갈비,Yongho Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
46732,옛맛불고기 계양본점,Old Flavor Bulgogi Gyeyang Main Store,"('본점', 'Main Branch')",Food,Korean Food
46894,골목집 연탄돼지갈비,Alley House Briquette Pork Ribs,"('갈비', 'Galbi')",Food,Korean Food
46935,엄마손순대국뼈해장국,Mother Son Sundae Soup Bone Haejangguk,"('순대국', 'Sundaeguk')",Food,Korean Food
46949,김밥만두국가대표 계산점,Kimbap Dumplings National Gyeomjeom,"('김밥', 'Gimbap')",Food,Korean Food
47124,하누풍년 구월본점,Hanu Poongnyeon Guwol Main Store,"('본점', 'Main Branch')",Food,Korean Food
47163,원조순대국,Aid Sundae Country,"('순대국', 'Sundaeguk')",Food,Korean Food
47242,최가네 생갈비,Choi Gane Raw Ribs,"('갈비', 'Galbi')",Food,Korean Food
47255,우리마을풍천장어소갈비살 효성본점,Woori Village Pungcheoneo Beef Ribs Hyosung Main Branch,"('갈비', 'Galbi')",Food,Korean Food
47331,연희순대국추어탕,Yeonhui Sundae Gukchueotang,"('순대국', 'Sundaeguk')",Food,Korean Food
47509,오필승숯불닭갈비인천본점,Oh Pilseung Charcoal Grilled Chicken Ribs Incheon Main Branch,"('갈비', 'Galbi')",Food,Korean Food
47570,부흥아구생선구이,Buheung Agu Grilled Fish,"('구이', 'Gui')",Food,Korean Food
47685,옹기종기왕갈비 부개점,Onggi Bonggi Wang Ribs Bugae Branch,"('갈비', 'Galbi')",Food,Korean Food
47770,올스타쪽갈비,all-star ribs,"('갈비', 'Galbi')",Food,Korean Food
47901,본화로왕소금구이,Bonhwaro King Salt Roast,"('구이', 'Gui')",Food,Korean Food
48331,김밥나라 연수점,Kimbap Nara Yeonsu Branch,"('김밥', 'Gimbap')",Food,Korean Food
48578,토종순대국,Native Sundae-guk,"('순대국', 'Sundaeguk')",Food,Korean Food
48603,대박조개구이,Great Grilled Clam,"('구이', 'Gui')",Food,Korean Food
48717,이삭갈비,Isaac Rib,"('갈비', 'Galbi')",Food,Korean Food
48814,김밥천국,Kimbap Heaven,"('김밥', 'Gimbap')",Food,Korean Food
48860,돈앤우숯불소금구이 부평점,Don & Beef Charcoal Grilled with Salt Bupyeong Branch,"('구이', 'Gui')",Food,Korean Food
48868,김밥천국 연수점,Kimbap Heaven Yeonsu Branch,"('김밥', 'Gimbap')",Food,Korean Food
48889,온국민순대국 마전점,National Sundae Guk Majeon Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
49029,조가네소한마리 주안본점,Joganese beef Juan Main Store,"('본점', 'Main Branch')",Food,Korean Food
49260,서당골토종순대국,Seodanggol Native Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
49299,삼겹살등갈비 구어먹는가게,Grilled pork ribs restaurant,"('갈비', 'Galbi')",Food,Korean Food
49336,공주네집 사골순대국 뼈해장국,Gongju's house Beef bone soup soup Bone haejang soup,"('순대', 'Sundae')",Food,Korean Food
49367,김밥천국도원점,Kimbap Cheonkuk Dowon Branch,"('김밥', 'Gimbap')",Food,Korean Food
49528,24시사골순대국 선학점,24 Shisagol Sundae Guk Seon Credit,"('순대국', 'Sundaeguk')",Food,Korean Food
49567,김밥나라,kimbap country,"('김밥', 'Gimbap')",Food,Korean Food
49672,라면이랑김밥이랑,Ramen and kimbap,"('김밥', 'Gimbap')",Food,Korean Food
49731,강화손칼국수 본점,Ganghwa Hand Kalguksu Main Store,"('본점', 'Main Branch')",Food,Korean Food
49741,김밥나라,kimbap country,"('김밥', 'Gimbap')",Food,Korean Food
49742,닭발아야식어때 본점,Chicken Sprouts How to Eat Main Store,"('본점', 'Main Branch')",Food,Korean Food
50021,세끼김밥천국,Three meals kimbap heaven,"('김밥', 'Gimbap')",Food,Korean Food
50070,구이구이,Roasted,"('구이', 'Gui')",Food,Korean Food
50075,호야네바지락손칼국수,Hoya Nebajirak Hand Noodle Soup,"('칼국수', 'Kalguksu')",Food,Korean Food
50078,월계수순대국주안본점,Wolgyesundae Gukjuan Main Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
50166,이삭족발,Isaac's feet,"('족발', 'Jokbal')",Food,Korean Food
50169,본가장충동왕족발보쌈 연희점,Bonjiajang Chungdong Royal Family Feet Bossam Yeonhui Branch,"('족발', 'Jokbal')",Food,Korean Food
50324,해바라기분식,sunflower snack,"('분식', 'Bunsik')",Food,Korean Food
50377,김밥천국 인천석남점,Kimbap Heaven Incheon Seoknam Branch,"('김밥', 'Gimbap')",Food,Korean Food
50426,구공탄연탄구이,Gugong charcoal briquettes,"('구이', 'Gui')",Food,Korean Food
50574,김밥나들이,Kimbap outing,"('김밥', 'Gimbap')",Food,Korean Food
50575,명동만두분식,Myeongdong dumpling meal,"('분식', 'Bunsik')",Food,Korean Food
50656,한아름순대국,Han Ah Reum Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
50882,김밥천국 구월점,Kimbap Heaven Guwol Branch,"('김밥', 'Gimbap')",Food,Korean Food
51007,행운조개구이칼국수,Lucky Clam Grilled Kalguksu,"('구이', 'Gui')",Food,Korean Food
51009,한촌사골순대국뼈해장국,Hanchon Beef Bone Sundae Guk Bone Haejangguk,"('순대국', 'Sundaeguk')",Food,Korean Food
51043,김영애할머니의궁물떡볶이 인천본점,Grandmother Kim Young-ae's Gungmul Tteokbokki Incheon Main Store,"('본점', 'Main Branch')",Food,Korean Food
51306,장모족발 석남점,Jangmo Jok Balseok Nam Branch,"('족발', 'Jokbal')",Food,Korean Food
51623,꽃미남분식,Flower Boy Meal,"('분식', 'Bunsik')",Food,Korean Food
51894,럭키족발,lucky pig's feet,"('족발', 'Jokbal')",Food,Korean Food
51923,소문난숯불갈비,Famous Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
52021,용유해변조개구이,Yongyu Beach Grilled Clam,"('구이', 'Gui')",Food,Korean Food
52088,매콤명태촌 본점,Spicy Myeongtaechon Main Store,"('본점', 'Main Branch')",Food,Korean Food
52322,장충동장가네왕족발보쌈,Jangchung-dong Janggane King's Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
52323,미추홀 참숯갈비 & 육반장,Michuhol Charcoal Ribs & Yukbanjang,"('갈비', 'Galbi')",Food,Korean Food
52337,뚱이네생선구이전문점,Tungi's Grilled Fish Restaurant,"('구이', 'Gui')",Food,Korean Food
52349,영심이분식,split mind,"('분식', 'Bunsik')",Food,Korean Food
52402,민들레분식,Dandelion meal,"('분식', 'Bunsik')",Food,Korean Food
52422,장모족발 부평시장점,Long-haired pig's feet Bupyeong Market,"('족발', 'Jokbal')",Food,Korean Food
52512,해남회조개구이,Haenam Grilled Clam,"('구이', 'Gui')",Food,Korean Food
52660,명자네순대국,Myeongja Four Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
52685,서창조개구이,Seochang Clam,"('구이', 'Gui')",Food,Korean Food
52688,마라도연탄구이,Marado Briquette Grill,"('구이', 'Gui')",Food,Korean Food
52750,느루미 본점,Nerumi Main Store,"('본점', 'Main Branch')",Food,Korean Food
52849,김밥천국 구월2호점,Kimbap Heaven Guwol 2nd Branch,"('김밥', 'Gimbap')",Food,Korean Food
53364,청호회조개구이,Roasted cheongho scallops,"('구이', 'Gui')",Food,Korean Food
53368,귀한족발,noble pig's feet,"('족발', 'Jokbal')",Food,Korean Food
