,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
125295,125296,53290,고인돌클럽,,dolmen club,Parks and Outdoors,Tennis Court,126.52222339999987,37.747364199999886,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,용정리,해안북로,155,6-8,2017-12-12 11:11:11,"레져,체육||구기||테니스장",False
126119,126120,1747653,태산아파트테니스장,,Taesan Apartment Tennis Court,Parks and Outdoors,Tennis Court,126.6831936814328,37.42113632261678,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,먼우금로,282,576,2017-09-29 11:11:11,"레져,체육||구기||테니스장",False
126965,126966,20099964,논현주공2단지아파트테니스장,,Nonhyeon Jugong Complex 2 Apartment Tennis Court,Parks and Outdoors,Tennis Court,126.71080179051236,37.410986298564765,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,함박뫼로,439,563-3,2021-12-23 15:49:18,"레져,체육||구기||테니스장",False
127293,127294,1747048,연수우성1차아파트테니스장,,Yeonsu Woosung 1st Apartment Tennis Court,Parks and Outdoors,Tennis Court,126.68129914551092,37.40970547353108,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,청능대로,175,635,2021-12-23 15:49:18,"레져,체육||구기||테니스장",False
127783,127784,20144240,연수주공2단지아파트테니스장, ,Yeonsu Jugong Complex 2 Apartment Tennis Court,Parks and Outdoors,Tennis Court,126.69323847716684,37.421397840931405,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,원인재로,315,533,2021-12-23 15:49:18,"레져,체육||구기||테니스장",False
129376,129377,5715547,인천실내테니스탁구,인천실내탁구,Incheon Indoor Tennis Table Tennis,Parks and Outdoors,Tennis Court,126.66645414028288,37.42522993082244,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,비류대로294번길,16,568-1,2022-06-29 11:25:35,"레져,체육||구기||테니스장",False
133538,133539,5550460,청라휴먼시아아파트테니스장,청라아파트테니스장,Cheongna Humansia Apartment Tennis Court,Parks and Outdoors,Tennis Court,126.64812280034292,37.527841014819806,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라커낼로,232,184-1,2019-08-08 23:05:35,"레져,체육||구기||테니스장",False
136159,136160,5679340,늘솔길공원테니스장,,Neulsolgil Park Tennis Court,Parks and Outdoors,Tennis Court,126.72023679969172,37.387143100687695,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,에코중앙로,91,762-3,2022-09-06 15:18:26,"레져,체육||구기||테니스장",False
138110,138111,833112,강화테니스클럽,,Ganghwa Tennis Club,Parks and Outdoors,Tennis Court,126.52042979999987,37.74506459999991,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,용정리,해안북로,113,산64-3,2017-03-02 12:00:00,"레져,체육||구기||테니스장",False
138246,138247,1745639,송현동부센트레빌아파트테니스장,,Songhyeon Dongbu Centerville Apartment Tennis Court,Parks and Outdoors,Tennis Court,126.63493451687287,37.48273156863985,대한민국,KOR,KOR,인천광역시,동구,,송현동,,화수로,38,66-26,2018-06-18 9:59:59,"레져,체육||구기||테니스장",False
142541,142542,1746744,검단대림이편한세상아파트테니스장,,Geomdan Daerim Easy World Apartment Tennis Court,Parks and Outdoors,Tennis Court,126.65467532339495,37.59889097495165,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,검단로,446,661-1,2021-12-23 15:49:18,"레져,체육||구기||테니스장",False
147020,147021,1746036,금호이수마운트밸리아파트테니스장,이수마운트밸리아파트테니스장,Kumho Isu Mount Valley Apartment Tennis Court,Parks and Outdoors,Tennis Court,126.70603574296196,37.50293948156241,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,원적로,344,507,2021-12-23 15:49:18,"레져,체육||구기||테니스장",False
147058,147059,20741163,인천글로벌캠퍼스테니스장,,Incheon Global Campus Tennis Court,Parks and Outdoors,Tennis Court,126.66602426613196,37.374022962646656,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도문화로,119-6,187,2022-05-01 12:37:48,"레져,체육||구기||테니스장",False
