,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
112591,112592,4338442,SK텔레콤 ACT대리점 선학본점,T월드 ACT 선학본점,SK Telecom ACT Agency Seonhak Main Branch,Professional and Other Places,Telecom,126.7012391657949,37.42331669946756,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,비류대로,599,357-1,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SKT대리점",False
114314,114315,27173609,SK텔레콤 PS&M 삼산미래타운점,,SK Telecom PS&M Samsan Mirae Town,Professional and Other Places,Telecom,126.74249379999996,37.52170469999984,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,부평북로,442,388-11,2022-09-06 15:18:26,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SK텔레콤 PS&M",False
114358,114359,2607085,Olleh 세현정보통신 학익점,올레세현정보통신학익점,Oleh Sehyun Information & Communication Hakikjeom,Professional and Other Places,Telecom,126.6646019921819,37.44372014671036,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,한나루로,403-2,260-23,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
114416,114417,5710943,KT 송림 만수점,케이티송림만수점,KT Songlim Mansu Branch,Professional and Other Places,Telecom,126.72980194596792,37.4576043440826,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수로,2,102-62,2022-08-18 12:00:50,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
114609,114610,2599322,KT 누리정보통신선학점,케이티누리정보통신선학점,KT Nuri Information Communication Line Credit,Professional and Other Places,Telecom,126.69798322425687,37.42612759491946,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,경원대로467번길,10,403-27,2020-01-14 0:00:00,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
115886,115887,6209914,TWORLD 주호텔레콤,T월드 주호텔레콤,TWORLD Zoo Hotel Recom,Professional and Other Places,Telecom,126.72620623168896,37.54361830159032,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로,1071,928-29,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SKT대리점",False
115924,115925,27114320,SK텔레콤 PS&M 주안역점,,SK Telecom PS&M Juan Station Branch,Professional and Other Places,Telecom,126.68011785472991,37.463584049908974,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,미추홀대로,741,227-35,2022-08-12 13:15:03,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SK텔레콤 PS&M",False
116629,116630,3166662,KT 송림정보통신 마전점,올레송림정보통신마전점,KT Songlim Information & Communication Majeon Branch,Professional and Other Places,Telecom,126.6599318375609,37.60274851067023,대한민국,KOR,KOR,인천광역시,서구,,마전동,,검단로502번길,1,983-1,2022-08-12 13:15:03,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
117017,117018,870247,SK텔레콤 PS&M 구월점,T월드 PS&M 구월점,SK Telecom PS&M Guwol Lotte Castle Branch,Professional and Other Places,Telecom,126.71926609999996,37.4523747999998,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,호구포로,784,1271-22,2022-09-06 15:18:26,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SK텔레콤 PS&M",False
121681,121682,27178788,SK텔레콤 인천도원대리점 주안역직영점,T월드 인천도원대리점 주안역직영점,SK Telecom Incheon Dowon Agency Store Juan Station Direct Management,Professional and Other Places,Telecom,126.67958219999488,37.46677490000268,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석정로,396,24-1,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SKT대리점",False
122630,122631,1871611,KT 현정보계산역점,올레 현정보 계산역점,KT Hyeonjeong Information Calculation Station Branch,Professional and Other Places,Telecom,126.72739470343292,37.54310304700432,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로,1084,946-1,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
124276,124277,27148485,SK텔레콤 지민대리점 부개역점,,SK Telecom Jimin Agency Bugae Station Branch,Professional and Other Places,Telecom,126.73972409999996,37.487236999999766,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,수변로,8,304,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SKT대리점",False
125355,125356,3442242,KT 한강씨엔티 가좌직영점,,KT Hangang CNT Gajwa directly managed store,Professional and Other Places,Telecom,126.68537314538263,37.49306007396321,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,장고개로337번길,16,11,2022-08-19 9:48:28,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
128356,128357,27069257,KT플라자 가좌점,,KT Plaza Gajwa,Professional and Other Places,Telecom,126.6830303148555,37.495344770104566,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,건지로,402,7,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT플라자",False
128878,128879,27135978,KT플라자 인천점,,KT Plaza Incheon,Professional and Other Places,Telecom,126.69609224696988,37.45994933125149,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경인로,508,520-3,2022-09-06 15:18:26,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT플라자",False
129115,129116,6209536,KT 반야청라3호점,케이티 반야청라3호점,KT Banya Cheongna 3rd Branch,Professional and Other Places,Telecom,126.6466142583929,37.53195252339351,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라커낼로260번길,15,158-2,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
129221,129222,2610774,KT 불꽃통신 주안역점,,KT Fireworks Communication Juan Station Branch,Professional and Other Places,Telecom,126.67926042653988,37.46678965898188,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석정로,392,25-30,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
131305,131306,27141598,LG유플러스 가정1동 서경백화점점,,LG U+ Gaji 1-dong Seogyeong Department Store,Professional and Other Places,Telecom,126.67323119999996,37.518148099999806,대한민국,KOR,KOR,인천광역시,서구,,가정동,,가정로,372,505-23,2022-08-26 9:52:19,"쇼핑,편의||전자,가전||휴대폰||LG유플러스||LG유플러스 대리점",False
134797,134798,20200041,KT 누리정보통신 송도점,,Nuri Information Communication,Professional and Other Places,Telecom,126.64484987382195,37.39285159835431,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,컨벤시아대로130번길,14,22-19,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
135748,135749,27370778,SK텔레콤 영진정보통신 산곡점,,SK Telecom Yeongjin Information Communication Sangok Branch,Professional and Other Places,Telecom,126.709125541404,37.50601425871229,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,안남로,260,124-1,2022-07-13 13:54:25,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SK텔레콤-일반",False
136000,136001,2595101,KT 송림정보통신 논현점,케이티 송림정보통신 논현점,KT Songlim Information & Communication Nonhyeon Branch,Professional and Other Places,Telecom,126.72326135458692,37.40230381316455,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논고개로123번길,12,624-11,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
136591,136592,1870499,SK텔레콤 참스타대리점 임학점,T월드임학점,SK Telecom Charm Star Agency Lim Gak,Professional and Other Places,Telecom,126.73755686392695,37.547428205589206,대한민국,KOR,KOR,인천광역시,계양구,,임학동,,계양산로,196,5,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SKT대리점",False
138953,138954,5694054,KT 라온네트웍스 부평점,올레라온네트웍스부평점,KT Raon Networks Bupyeong Branch,Professional and Other Places,Telecom,126.72477892594036,37.492297614696,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,시장로,12,153-21,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
139277,139278,2609993,SKT텔레콤 백마장대리점 부평역점,티프리미엄스토어부평점,SKT Telecom Baekmajang Dealer Bupyeong Station Store,Professional and Other Places,Telecom,126.7221826964687,37.494146564245874,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평문화로,55,543-45,2022-08-18 12:00:50,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SKT대리점",False
139449,139450,2602308,Olleh누리정보통신간석점,,Olleh Nuri Information & Communication Ganseok Branch,Professional and Other Places,Telecom,126.7086982943169,37.46057111912958,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,남동대로,880,205-1,2022-05-02 21:16:34,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
139716,139717,5659507,SK텔레콤 유원대리점 하늘도시점,T월드유원대리점,SK Telecom Yuwon Agency Sky City Branch,Professional and Other Places,Telecom,126.5636162256838,37.48935311550535,대한민국,KOR,KOR,인천광역시,중구,,중산동,,하늘별빛로65번길,8,1882-13,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SKT대리점",False
141033,141034,20065642,SK텔레콤 ACT대리점 신현본점,T월드 신현본점,SK Telecom ACT Agency Shinhyeon Headquarters,Professional and Other Places,Telecom,126.6728509726738,37.519488751400246,대한민국,KOR,KOR,인천광역시,서구,,신현동,,가정로,387,302-1,2020-04-14 0:00:00,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SKT대리점",False
142397,142398,27182978,KT플라자 부평점,,KT Plaza Bupyeong,Professional and Other Places,Telecom,126.71101653566888,37.50415457105829,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,원적로,399,410,2022-09-06 15:18:26,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT플라자",False
142630,142631,27092291,KT 연수정보통신 연수점,올레 연수정보통신 연수점,KT Yeonsu Information and Communication Training Center,Professional and Other Places,Telecom,126.68022036857288,37.41986713831315,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,먼우금로264번길,2,575,2022-08-18 12:00:50,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
143652,143653,646036,TWORLD 연수청학대리점,T월드 연수청학대리점,TWORLD Yeonsu Cheonghak Agency,Professional and Other Places,Telecom,126.67556488433792,37.414263145941845,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청능대로,93,503-4,2021-12-23 15:49:18,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SKT대리점",False
144291,144292,27162718,SK텔레콤 참스타대리점 동춘직영점,,SK Telecom Charm Star Dealership Dongchun Branch,Professional and Other Places,Telecom,126.67125357904013,37.40635846530937,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,앵고개로264번길,41,932,2022-06-07 17:23:36,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SKT대리점",False
144338,144339,27183390,KT 누리정보통신커낼워크점,케이티 누리정보통신커낼워크점,KT Nuri Information and Communication Canal Work Store,Professional and Other Places,Telecom,126.6363295777307,37.398284653231485,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,아트센터대로,149,23-1,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
145386,145387,27146493,SK텔레콤 새로움대리점 부평직영점,,SK Telecom Saereum Agency Bupyeong Branch,Professional and Other Places,Telecom,126.72335069999988,37.4895675999998,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,광장로,16,738-21,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||휴대폰||SK텔레콤||SKT대리점",False
146023,146024,3274201,KT 예성정보통신 서구점,케이티예성정보통신서구점,KT Yesung Information & Communication Seogu Branch,Professional and Other Places,Telecom,126.6723539232739,37.504560603666576,대한민국,KOR,KOR,인천광역시,서구,,석남동,,가정로,222,540,2022-08-16 16:52:33,"쇼핑,편의||전자,가전||휴대폰||KT대리점||KT대리점-일반",False
