,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
85987,85988,1049032,보람동물병원,,Boram Animal Hospital,Professional and Other Places,Veterinarian,126.6948807415109,37.44600570592532,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,문화서로3번길,7,1394-9,2022-08-18 12:00:50,의료시설||동물병원||동물병원-일반,False
86463,86464,4332733,하태흥 반려동물의료센터 만수본점,,Ha Tae-heung Pet Medical Center Mansu Main Branch,Professional and Other Places,Veterinarian,126.73058459510393,37.45814701338608,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수로,10,102-8,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
86779,86780,4357826,자연동물병원,,natural animal hospital,Professional and Other Places,Veterinarian,126.72318093948594,37.526789341991694,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계양대로34번길,6,428-6,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
87899,87900,1263535,해맑은동물병원,,Happy Animal Hospital,Professional and Other Places,Veterinarian,126.73532749507194,37.44569898631666,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,장승로,24,1079-3,2022-08-24 14:41:06,의료시설||동물병원||동물병원-일반,False
88056,88057,27284663,삼산 평생동물병원,,Samsan Lifelong Animal Hospital,Professional and Other Places,Veterinarian,126.7339593999999,37.50836199999979,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,체육관로,20,462-4,2022-08-19 9:48:28,의료시설||동물병원||동물병원-일반,False
89629,89630,2603765,펫사랑동물병원부평점,,Pet Love Animal Hospital Bupyeong Branch,Professional and Other Places,Veterinarian,126.70303039672488,37.500622482194,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로,256,194-6,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
91339,91340,1252653,논현동물병원,,Nonhyeon Animal Hospital,Professional and Other Places,Veterinarian,126.73320812263192,37.40008591473607,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,소래역남로,40,751-1,2022-08-18 12:00:50,의료시설||동물병원||동물병원-일반,False
91452,91453,20057574,하늘동물병원,,Sky Animal Hospital,Professional and Other Places,Veterinarian,126.4890309032377,37.49500596432053,대한민국,KOR,KOR,인천광역시,중구,,운서동,,영종대로,90,2789-2,2022-09-06 15:18:26,의료시설||동물병원||동물병원-일반,False
92066,92067,4340039,퍼피클럽동물병원,,Puppy Club Animal Hospital,Professional and Other Places,Veterinarian,126.68543452298088,37.425290334566654,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,함박로,74-1,522-3,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
92337,92338,4347375,주주종합동물병원,주주동물병원,Juju General Animal Hospital,Professional and Other Places,Veterinarian,126.73880202403492,37.4867830476423,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,경인로,1069,301-38,2022-08-24 14:41:06,의료시설||동물병원||동물병원-일반,False
94191,94192,475404,한양한방동물병원,,Hanyang Oriental Medicine Animal Hospital,Professional and Other Places,Veterinarian,126.63107029999992,37.47345099999979,대한민국,KOR,KOR,인천광역시,중구,,용동,,우현로90번길,27,133,2022-08-18 12:00:50,의료시설||동물병원||동물병원-일반,False
96473,96474,1271666,해림동물병원,,Haerim Animal Hospital,Professional and Other Places,Veterinarian,126.7222910765459,37.53110977781501,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계양대로,81,864-39,2022-08-18 12:00:50,의료시설||동물병원||동물병원-일반,False
98562,98563,1260558,시민동물병원,,Citizen Animal Hospital,Professional and Other Places,Veterinarian,126.71544689999995,37.4843416999998,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,855,756-151,2022-09-06 15:18:26,의료시설||동물병원||동물병원-일반,False
99911,99912,26960812,하태흥반려동물의료센터CSR,,Ha Tae-heung Pet Medical Center CSR,Professional and Other Places,Veterinarian,126.41018333394653,37.662850483306656,대한민국,KOR,KOR,인천광역시,강화군,,양도면,하일리,강화남로769번길,75-20,509,2022-05-01 12:37:48,의료시설||동물병원||동물병원-일반,False
100235,100236,20025588,백슬동물병원,,Baekseul Animal Hospital,Professional and Other Places,Veterinarian,126.70194409999996,37.45139549999978,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,예술로,198,1130,,의료시설||동물병원||동물병원-일반,False
100710,100711,3131350,애나동물병원,,Ana Animal Hospital,Professional and Other Places,Veterinarian,126.7036294148299,37.5123579953036,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로,383,2-10,2022-08-12 13:15:03,의료시설||동물병원||동물병원-일반,False
101104,101105,5657839,웰동물병원,,Well Animal Hospital,Professional and Other Places,Veterinarian,126.6757642941379,37.41473381613295,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,먼우금로,189,503-3,2022-08-12 13:15:03,의료시설||동물병원||동물병원-일반,False
101290,101291,784495,동암동물병원,동암동물병원,Dongam Animal Hospital,Professional and Other Places,Veterinarian,126.69916198120988,37.46836415356727,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,백범로,469,570-5,2022-09-06 15:18:26,의료시설||동물병원||동물병원-일반,False
101495,101496,27553913,시민동물병원,,Citizen Animal Hospital,Professional and Other Places,Veterinarian,126.71538316709494,37.4842912938784,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,855,756-151,2022-09-06 15:18:26,의료시설||동물병원||동물병원-일반,False
101825,101826,3431626,아라종합동물병원,아라동물병원,Ara General Animal Hospital,Professional and Other Places,Veterinarian,126.67781681403687,37.46431860689097,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안로,73,241-9,2022-08-18 12:00:50,의료시설||동물병원||동물병원-일반,False
101900,101901,27184669,튼튼동물병원,,strong veterinary hospital,Professional and Other Places,Veterinarian,126.70432493079689,37.5217807268362,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,마장로,489,386,2022-08-18 12:00:50,의료시설||동물병원||동물병원-일반,False
102703,102704,5715558,24시부평종합동물의료센터,부평종합동물의료센터,24 Hours Bupyeong Animal Medical Center,Professional and Other Places,Veterinarian,126.72188801169187,37.50390362744919,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평대로,138,431-12,2022-08-18 12:00:50,의료시설||동물병원||동물병원-일반,False
105167,105168,27108303,예동물병원,,Ye Animal Hospital,Professional and Other Places,Veterinarian,126.66747711994988,37.597807268764406,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로,70,999-4,2022-05-01 12:37:48,의료시설||동물병원||동물병원-일반,False
107269,107270,4331001,인천24시스카이동물메디컬센터,스카이동물병원,Incheon 24 Seas Sky Animal Medical Center,Professional and Other Places,Veterinarian,126.7077241086059,37.45399932999627,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,남동대로799번길,8,1608,2022-08-08 10:29:42,의료시설||동물병원||동물병원-일반,False
107497,107498,27183953,루이스 24시 동물병원,루이스 이십사시 동물병원,Louis 24 Hours Animal Hospital,Professional and Other Places,Veterinarian,126.72370157752891,37.460636379506994,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,백범로,232,850-5,2022-05-01 12:37:48,의료시설||동물병원||동물병원-일반,False
108843,108844,2605851,지오동물병원,,Geo Animal Hospital,Professional and Other Places,Veterinarian,126.6625065624529,37.44380301661116,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,소성로,121,437-31,2022-09-06 15:18:26,의료시설||동물병원||동물병원-일반,False
109155,109156,5654542,행복한동물병원,,Happy Animal Hospital,Professional and Other Places,Veterinarian,126.72555123078791,37.455316347206775,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,구월로,314,916-2,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
109387,109388,5719971,인천강화옹진축산농협동물병원,인천강화옹진축협동물병원,Incheon Ganghwa Ongjin Livestock Nonghyup Animal Hospital,Professional and Other Places,Veterinarian,126.48897469999967,37.744698099999646,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,관청리,강화대로,378-2,120-4,2022-05-18 1:18:39,의료시설||동물병원||동물병원-일반,False
109591,109592,27112520,아름다운동물병원,,beautiful veterinary hospital,Professional and Other Places,Veterinarian,126.64991205451088,37.39211433439944,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,해돋이로,114,3-29,2022-08-12 13:15:03,의료시설||동물병원||동물병원-일반,False
110383,110384,4345114,계양동물메디컬센터,계양동물센터,Gyeyang Animal Medical Center,Professional and Other Places,Veterinarian,126.72233637083895,37.5411724306008,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계양대로,193,942-24,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
110828,110829,27399644,온리동물병원,,Only Animal Hospital,Professional and Other Places,Veterinarian,126.6989858649364,37.47439502330717,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,,,295-1,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
111333,111334,5722682,24시스카이동물병원,스카이동물병원,24 Seas Sky Animal Hospital,Professional and Other Places,Veterinarian,126.73408688601796,37.53115207804549,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,장제로,708,901-4,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
111789,111790,1253814,인천종합동물병원,인천동물병원,Incheon General Animal Hospital,Professional and Other Places,Veterinarian,126.63365077661781,37.47663448258567,대한민국,KOR,KOR,인천광역시,동구,,송현동,,솔빛로,2,99-15,2022-09-06 15:18:26,의료시설||동물병원||동물병원-일반,False
112559,112560,27183467,아이러브펫동물병원,,I Love Pet Animal Hospital,Professional and Other Places,Veterinarian,126.72125499999991,37.526199599999806,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계양대로,27,448-7,2022-07-19 20:20:05,의료시설||동물병원||동물병원-일반,False
113337,113338,27081220,노아동물병원,,Noah Animal Hospital,Professional and Other Places,Veterinarian,126.66349779999994,37.47047279999979,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,숙골로,90,1006-8,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
115700,115701,5699240,정이룸동물병원,,Jungi Room Animal Hospital,Professional and Other Places,Veterinarian,126.67505264431487,37.59333557951122,대한민국,KOR,KOR,인천광역시,서구,,당하동,,원당대로,664,1092-5,2022-08-12 13:15:03,의료시설||동물병원||동물병원-일반,False
117500,117501,27229257,이십사시독스동물병원,,Twenty Four Dogs Animal Hospital,Professional and Other Places,Veterinarian,126.71158809999994,37.45238769999979,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,독점로30번길,15,1214-5,2022-05-01 12:37:48,의료시설||동물병원||동물병원-일반,False
118119,118120,1044024,다오동물병원,,Dao Animal Hospital,Professional and Other Places,Veterinarian,126.73558856971997,37.53839040179391,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산새로,71,1062,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
118611,118612,460018,아마존동물병원,,Amazon Animal Hospital,Professional and Other Places,Veterinarian,126.73830404500784,37.545000637625584,대한민국,KOR,KOR,인천광역시,계양구,,임학동,,장제로,873,67-7,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
118797,118798,4050610,부평프라임동물병원,프라임동물병원,Bupyeong Prime Animal Hospital,Professional and Other Places,Veterinarian,126.72899927005992,37.490839816740575,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경원대로,1442,179-16,2022-09-06 15:18:26,의료시설||동물병원||동물병원-일반,False
120006,120007,27069062,24시건국본동물병원,,24 Hours Konkuk Animal Hospital,Professional and Other Places,Veterinarian,126.68000289999996,37.44825269999979,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인하로,287,1464-22,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
120582,120583,27194767,인천24시유앤미동물병원,,Incheon 24 Hours U & Me Animal Hospital,Professional and Other Places,Veterinarian,126.7084441999999,37.46357549999979,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,남동대로,910,210-9,2022-08-08 10:29:42,의료시설||동물병원||동물병원-일반,False
122289,122290,4333643,덕수동물병원,,Deoksu Animal Hospital,Professional and Other Places,Veterinarian,126.69820619976088,37.45736349958127,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,구월로,65,900-153,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
123439,123440,27182837,하인츠동물병원,,Heinz Animal Hospital,Professional and Other Places,Veterinarian,126.64986335244888,37.44746620124906,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,독배로,305,604-5,2022-08-24 14:41:06,의료시설||동물병원||동물병원-일반,False
127244,127245,443176,굿모닝동물병원,굿모닝동물병원,good morning animal hospital,Professional and Other Places,Veterinarian,126.6724933968299,37.50687659346679,대한민국,KOR,KOR,인천광역시,서구,,석남동,,가정로,246,510-6,2022-08-18 12:00:50,의료시설||동물병원||동물병원-일반,False
127463,127464,429584,필종합동물병원,필동물병원,General Animal Hospital,Professional and Other Places,Veterinarian,126.71594846178088,37.43160041827207,대한민국,KOR,KOR,인천광역시,남동구,,남촌동,,남촌동로25번길,11,333-5,2022-08-24 14:41:06,의료시설||동물병원||동물병원-일반,False
128449,128450,27330371,검단 이음 동물메디컬센터,,Geomdan Ieum Animal Medical Center,Professional and Other Places,Veterinarian,126.7168325999999,37.59472229999983,대한민국,KOR,KOR,인천광역시,서구,,원당동,,이음1로,383,434-13,2022-09-06 15:18:26,의료시설||동물병원||동물병원-일반,False
130272,130273,5679691,물빛동물병원,,Mulbit Animal Hospital,Professional and Other Places,Veterinarian,126.74861459915996,37.42553119981208,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,서창남로,71,687-1,2022-08-18 12:00:50,의료시설||동물병원||동물병원-일반,False
130430,130431,1256011,현대동물병원,,Hyundai Animal Hospital,Professional and Other Places,Veterinarian,126.63562595064283,37.465702493853975,대한민국,KOR,KOR,인천광역시,중구,,신흥동3가,,제물량로,60-1,6-11,2022-08-18 12:00:50,의료시설||동물병원||동물병원-일반,False
130736,130737,4340371,청라종합동물병원,,Cheongna General Animal Hospital,Professional and Other Places,Veterinarian,126.64800567202188,37.5315886314491,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라커낼로,252,159-1,2022-09-06 15:18:26,의료시설||동물병원||동물병원-일반,False
130787,130788,3443564,주주동물병원,,Juju Animal Hospital,Professional and Other Places,Veterinarian,126.6492079999998,37.38958699999972,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,해돋이로,107,4-1,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
131428,131429,5656582,반디동물병원,,Bandi Animal Hospital,Professional and Other Places,Veterinarian,126.73471501285496,37.50712779041151,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,길주로647번길,4,461-1,2022-09-06 15:18:26,의료시설||동물병원||동물병원-일반,False
131670,131671,4317280,조은동물병원,,Joeun Animal Hospital,Professional and Other Places,Veterinarian,126.7119784850599,37.41374105915156,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,남동대로370번길,113,561-2,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
132379,132380,4346141,AVC동물메디컬센터,에이브이씨동물메디컬센터,AVC Animal Medical Center,Professional and Other Places,Veterinarian,126.72912911456692,37.54359996913811,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로,1099,919,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
134783,134784,1262208,소망동물병원,,Somang Animal Hospital,Professional and Other Places,Veterinarian,126.7071450446609,37.448160515303755,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,남동대로,737,1149-5,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
137153,137154,404344,디앤씨동물병원,D앤C동물병원,D&C Animal Hospital,Professional and Other Places,Veterinarian,126.70013169952357,37.46804098297224,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,백범로,457,573-1,2022-08-18 12:00:50,의료시설||동물병원||동물병원-일반,False
137794,137795,27184771,삼산종합동물병원,,Samsan General Animal Hospital,Professional and Other Places,Veterinarian,126.73613784073792,37.508251847292094,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,체육관로,40,459-5,2022-05-01 12:37:48,의료시설||동물병원||동물병원-일반,False
137993,137994,5691744,청라호수동물메디컬센터,청라호수동물센터 본점,Cheongna Lake Animal Medical Center,Professional and Other Places,Veterinarian,126.63015979999992,37.524837299999824,대한민국,KOR,KOR,인천광역시,서구,,청라동,,푸른로7번길,2,105-62,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
138285,138286,4344354,우리집동물병원,,Our Animal Hospital,Professional and Other Places,Veterinarian,126.72692569840191,37.398139767518366,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논고개로,71,746-6,2022-08-12 13:15:03,의료시설||동물병원||동물병원-일반,False
138707,138708,5210142,스카이동물의료센터,스카이동물의료센터,Sky Animal Medical Center,Professional and Other Places,Veterinarian,126.73121999951196,37.49862550010609,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부흥로,351,126-8,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
139401,139402,27048058,라파엘동물병원,,Raphael Animal Hospital,Professional and Other Places,Veterinarian,126.64712575363787,37.396709912070335,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,신송로,165-19,21-24,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
139608,139609,3441925,신공항동물병원,,New Airport Animal Hospital,Professional and Other Places,Veterinarian,126.53331069951471,37.488652999813645,대한민국,KOR,KOR,인천광역시,중구,,운남동,,운남동로3번길,9,1570-2,2022-05-01 12:37:48,의료시설||동물병원||동물병원-일반,False
140361,140362,5710755,청라라임동물병원,라임동물병원,Cheongna Lime Animal Hospital,Professional and Other Places,Veterinarian,126.6534608481822,37.536664544970314,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라라임로,102,127-2,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
141543,141544,4336585,우리애동물병원,,Woori Animal Hospital,Professional and Other Places,Veterinarian,126.73397044888894,37.40189753952057,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,앵고개로,928,671-1,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
142988,142989,1271819,원당동물병원,,Wondang Animal Hospital,Professional and Other Places,Veterinarian,126.69596735906688,37.59337244452673,대한민국,KOR,KOR,인천광역시,서구,,당하동,,원당대로,852,1028-7,2022-05-01 12:37:48,의료시설||동물병원||동물병원-일반,False
146349,146350,5706487,드림동물병원,,Dream Animal Hospital,Professional and Other Places,Veterinarian,126.67032424468088,37.406660024236736,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,먼우금로,88,937-11,2022-08-16 16:52:33,의료시설||동물병원||동물병원-일반,False
146802,146803,221596,베스트동물병원,,Best Animal Hospital,Professional and Other Places,Veterinarian,126.50541099999985,37.73968319999991,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,갑곳리,강화대로,217,519-2,2022-08-18 12:00:50,의료시설||동물병원||동물병원-일반,False
