,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
25799,25800,3931525,주는사랑교회,대한예수교장로회주는사랑교회,Giving Love Church,Professional and Other Places,Church,126.71882074039988,37.448010904491674,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,호구포로,736,1289-4,2019-11-14 23:24:09,"종교,문화||종교||개신교||교회",False
25954,25955,1263774,마을안교회,,village church,Professional and Other Places,Church,126.71313749999992,37.44185959999978,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,선수촌로,27,1524,2017-06-21 9:30:30,"종교,문화||종교||개신교||교회",False
26421,26422,5678988,청라주사랑교회,대한예수교장로회주사랑교회,Cheongna Jusarang Church,Professional and Other Places,Church,126.64199949332188,37.5294850884159,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라루비로42번길,5-17,174-8,2022-07-05 16:31:26,"종교,문화||종교||개신교||교회",False
26616,26617,4341186,새날교회,,Saenal Church,Professional and Other Places,Church,126.65204158306156,37.63132867543087,대한민국,KOR,KOR,인천광역시,서구,,대곡동,,대곡로,405,51-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
26777,26778,2600023,쉴만한물가전원교회,쉴만한물가교회,Resting Water Garden Church,Professional and Other Places,Church,126.51976969999984,37.58847429999983,대한민국,KOR,KOR,인천광역시,강화군,,길상면,동검리,동검길65번길,78,107-5,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
26914,26915,5711836,인천렘넌트교회,대한예수교장로회인천렘넌트교회,Incheon Remnant church,Professional and Other Places,Church,126.6763723526179,37.54811093569761,대한민국,KOR,KOR,인천광역시,서구,,연희동,,대평로8번길,10,687-16,2020-01-14 23:39:03,"종교,문화||종교||개신교||교회",False
27339,27340,3130803,부평신일교회,,Bupyeong Shinil Church,Professional and Other Places,Church,126.73900993876356,37.51005035981814,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,굴포로,158,454-4,2020-06-10 0:00:00,"종교,문화||종교||개신교||교회",False
27420,27421,5168288,영흥제일교회,,Yeongheung First Church,Professional and Other Places,Church,126.49170730693169,37.263855339078575,대한민국,KOR,KOR,인천광역시,옹진군,,영흥면,내리,영흥서로,39-9,173-20,2020-01-14 23:35:37,"종교,문화||종교||개신교||교회",False
27453,27454,3130956,성민교회,대한예수교장로회성민교회,Sungmin Church,Professional and Other Places,Church,126.67081746625388,37.512106393865686,대한민국,KOR,KOR,인천광역시,서구,,석남동,,신석로77번길,24,452-35,2022-06-07 17:23:36,"종교,문화||종교||개신교||교회",False
27532,27533,902866,숭도교회,,Sungdo Church,Professional and Other Places,Church,126.47709349999984,37.78376569999992,대한민국,KOR,KOR,인천광역시,강화군,,송해면,숭뢰리,상도숭뢰길,152,219-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
28653,28654,3144048,향기론교회,,Fragrance Theory Church,Professional and Other Places,Church,126.72666836346993,37.53949073514221,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,주부토로501번길,16,963-17,2019-11-14 0:00:00,"종교,문화||종교||개신교||교회",False
28940,28941,482921,강남교회,,Gangnam Church,Professional and Other Places,Church,126.4543139999998,37.611174299999846,대한민국,KOR,KOR,인천광역시,강화군,,화도면,사기리,해안남로1170번길,20,361,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
29275,29276,27184196,주따르는교회,,church that follows,Professional and Other Places,Church,126.72209009999992,37.40151539999977,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논고개로123번길,35,632-1,2022-05-24 13:48:55,"종교,문화||종교||개신교||교회",False
29812,29813,20770198,엘할람교회,,El Hallam Church,Professional and Other Places,Church,126.72565611143192,37.45886367003386,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,구월말로,110,896-13,2022-08-18 12:00:50,"종교,문화||종교||개신교||교회",False
30402,30403,27121535,담트고길닦는교회,,A church that cleans the way,Professional and Other Places,Church,126.73816101360632,37.48647622685437,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,경인로,1066,265-3,2022-06-13 10:44:13,"종교,문화||종교||개신교||교회",False
30453,30454,1117008,백마장침례교회,백마장교회,Baengmajang Baptist Church,Professional and Other Places,Church,126.70566477127392,37.510804517539995,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,마장로364번길,29-8,190-74,2019-11-14 23:29:13,"종교,문화||종교||개신교||교회",False
31226,31227,5697228,양원교회,대한예수교장로회양원교회,Yangwon Church,Professional and Other Places,Church,126.6904275991439,37.443567000342966,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,경원대로,685,510,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
31428,31429,1039897,두운성결교회,기독교대한성결교회두운교회,Dowoon Holiness Church,Professional and Other Places,Church,126.48755709999968,37.68243719999962,대한민국,KOR,KOR,인천광역시,강화군,,불은면,두운리,불은남로544번길,10,555-2,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
31890,31891,661020,서창중앙교회,,Seochang Central Church,Professional and Other Places,Church,126.75217048702596,37.43752916878877,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,운연로,10,228-3,2019-11-14 23:19:55,"종교,문화||종교||개신교||교회",False
32176,32177,1269875,필그림선교교회,,Pilgrim  Mission Church,Professional and Other Places,Church,126.73452597117796,37.516196827756495,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,충선로311번길,11-18,430-5,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
32279,32280,1261285,참예수교회,,True Jesus Church,Professional and Other Places,Church,126.73774480736692,37.45118102731539,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,백범로73번길,15,423-10,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
32410,32411,27209283,하늘빛교회,,sky light church,Professional and Other Places,Church,126.71849242286592,37.45062750047957,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,호구포로,765,1235,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
32651,32652,4456011,선대교회,대한예수교장로회선대교회,Pre-Church,Professional and Other Places,Church,126.71344629999996,37.525213999999806,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,아나지로,194,301-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
33371,33372,1064557,강화임마누엘농아인교회,임마누엘농아인교회,Ganghwa Immanuel Deaf Church,Professional and Other Places,Church,126.48548539999985,37.7375515999999,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,남산리,충렬사로22번길,7,327,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
34110,34111,4343776,안산영광교회,,Ansan Youngkwang Church,Professional and Other Places,Church,126.48024129999985,37.74882339999991,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,관청리,송악길,9,903-1,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
34111,34112,126806,북성교회,,Bukseong Church,Professional and Other Places,Church,126.4198533999998,37.816210799999936,대한민국,KOR,KOR,인천광역시,강화군,,양사면,북성리,전망대로1071번길,4-1,393,2014-08-19 0:00:00,"종교,문화||종교||개신교||교회",False
34474,34475,27235456,가나교회,,Ghana Church,Professional and Other Places,Church,126.67728902420812,37.406410914596286,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,원인재로,88,925-7,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
34925,34926,3117616,송도주예수교회,기독교대한감리회송도주예수교회,Songdoju jesus church,Professional and Other Places,Church,126.64108839999996,37.39410409999977,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,센트럴로,194,23-4,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
35482,35483,2152317,이작교회,,Isak Church,Professional and Other Places,Church,126.25481762470812,37.177056947475066,대한민국,KOR,KOR,인천광역시,옹진군,,자월면,이작리,대이작로,84-9,528,2020-01-14 23:35:37,"종교,문화||종교||개신교||교회",False
35640,35641,2607287,인천가톨릭시각장애인선교회,가톨릭시각장애인선교회,Incheon Catholic Mission for the Blind,Professional and Other Places,Church,126.63860593398684,37.46264343212408,대한민국,KOR,KOR,인천광역시,중구,,신흥동3가,,제물량로24번길,19-18,30-14,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
35698,35699,27180486,용현동교회,,Yonghyeon-dong Church,Professional and Other Places,Church,126.64387884338485,37.45668961638727,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,용마루로,64,518-4,2022-07-13 13:54:25,"종교,문화||종교||개신교||교회",False
35924,35925,3145424,깊은샘교회,대한예수교장로회복된교회,Deep Saem Church,Professional and Other Places,Church,126.7293999998599,37.53530000093791,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,주부토로460번길,11,41-1,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
36428,36429,3139215,새바람교회,,Saebam Church,Professional and Other Places,Church,126.72522842724194,37.429706778244665,대한민국,KOR,KOR,인천광역시,남동구,,수산동,,덕골로,142,548,2022-08-08 10:29:42,"종교,문화||종교||개신교||교회",False
36488,36489,27115733,송림제자교회,,Songlim Disciples Church,Professional and Other Places,Church,126.65096949899588,37.482677248682776,대한민국,KOR,KOR,인천광역시,동구,,송림동,,송미로,50,8-547,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
36526,36527,5713017,주영광교회,대한예수교장로회주영광교회,Jooyoungkwang Church,Professional and Other Places,Church,126.64941504748985,37.453011987480274,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,독배로376번길,17-6,208-1,2022-07-19 20:20:05,"종교,문화||종교||개신교||교회",False
36839,36840,3133286,영문교회,대한예수교장로회영문교회,English Church,Professional and Other Places,Church,126.72558526311592,37.50199576089789,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,주부토로,80,375-52,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
37297,37298,883038,인천제일장로교회,대한예수교장로회인천제일교회,Incheon First Presbyterian Church,Professional and Other Places,Church,126.75312376539992,37.557033800054725,대한민국,KOR,KOR,인천광역시,계양구,,동양동,,동양로,74-33,387-6,2019-11-14 23:28:20,"종교,문화||종교||개신교||교회",False
37343,37344,27160983,드림교회,예수교대한성결교회드림교회,Dream Church,Professional and Other Places,Church,126.70099689999996,37.4732671999998,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,열우물로50번길,15,397-15,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
37934,37935,27212743,풍성한감리교회,,Abundant Methodist Church,Professional and Other Places,Church,126.68144509990192,37.415237401254245,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,샘말로,102,617,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
37935,37936,3135833,평화교회,,Peace Church,Professional and Other Places,Church,126.7288201714939,37.45067865774087,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,복개동로34번길,42,934-10,2019-12-09 0:00:00,"종교,문화||종교||개신교||교회",False
39046,39047,2149963,신흥교회,,Shinheung Church,Professional and Other Places,Church,126.48762819999985,37.71074499999989,대한민국,KOR,KOR,인천광역시,강화군,,선원면,금월리,연동로322번길,27,268-1,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
39160,39161,120680,삼성교회,,Samsung Church,Professional and Other Places,Church,126.45402499999985,37.71166799999968,대한민국,KOR,KOR,인천광역시,강화군,,불은면,삼성리,중앙로,549,368-2,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
39239,39240,5704462,반석교회,대한예수교장로회연희동반석교회,rock church,Professional and Other Places,Church,126.67734927755087,37.54980470481599,대한민국,KOR,KOR,인천광역시,서구,,연희동,,서곶로,362,710-3,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
39415,39416,27115782,베데스다교회,,Bethesda Church,Professional and Other Places,Church,126.6463561999998,37.37917939999973,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,인천타워대로54번길,13,9-18,2022-08-26 9:52:19,"종교,문화||종교||개신교||교회",False
39476,39477,5663716,하늘기쁨교회,,Heavenly Joy Church,Professional and Other Places,Church,126.56642651807378,37.49687908256088,대한민국,KOR,KOR,인천광역시,중구,,중산동,,월촌길,52,1904-7,2020-06-15 0:00:00,"종교,문화||종교||개신교||교회",False
39700,39701,2154259,참사랑제일교회,,True Sarang First Church,Professional and Other Places,Church,126.65384999999992,37.441041699999786,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,노적산로40번길,16-18,573-3,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
41081,41082,4345191,주영광교회,,Jooyoungkwang Church,Professional and Other Places,Church,126.66602409999992,37.51024349999981,대한민국,KOR,KOR,인천광역시,서구,,석남동,,신석로,35,209,2017-03-07 0:00:00,"종교,문화||종교||개신교||교회",False
41165,41166,988373,해병대강화교회,강화교회,Marine Corps  Ganghwa Church,Professional and Other Places,Church,126.4672982271756,37.748478461537744,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,국화리,국화길,60-1,141-13,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
41665,41666,165,온수감리교회,기독교대한감리회온수교회,Onsu Methodist Church,Professional and Other Places,Church,126.4892438999997,37.6384788999996,대한민국,KOR,KOR,인천광역시,강화군,,길상면,온수리,온수길,51-13,521-18,2018-12-04 17:21:37,"종교,문화||종교||개신교||교회",False
41714,41715,27285232,하현교회,대한예수교장로회하현교회,Hahyeon Church,Professional and Other Places,Church,126.66476258090792,37.5296899267176,대한민국,KOR,KOR,인천광역시,서구,,가정동,,청중로,480,607-1,2022-06-13 10:44:13,"종교,문화||종교||개신교||교회",False
41740,41741,27234192,소명교회,,Somyung Church,Professional and Other Places,Church,126.6728457220549,37.41545453284775,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,동곡재로,16,1113-2,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
42016,42017,56457,양갑교회,,Yanggap Church,Professional and Other Places,Church,126.25333869999956,37.77465059999991,대한민국,KOR,KOR,인천광역시,강화군,,교동면,양갑리,교동서로,244,341,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
42662,42663,1252824,장촌교회,장촌성당,Jangchon Church,Professional and Other Places,Church,124.67388749996692,37.9294595999992,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,남포리,백령남로,721,1166-3,2017-06-21 9:30:30,"종교,문화||종교||개신교||교회",False
42824,42825,945033,산화감리교회,기독교대한감리회산화교회,Oxide Methodist Church,Professional and Other Places,Church,126.38366379999847,37.74258439999949,대한민국,KOR,KOR,인천광역시,강화군,,하점면,망월리,강화서로533번길,24-12,364,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
42927,42928,1271658,청운교회,대한예수교장로회청운교회,Cheongwoon Church,Professional and Other Places,Church,126.72206229190792,37.53897019461311,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계양대로163번길,4,973-17,2019-11-14 23:29:41,"종교,문화||종교||개신교||교회",False
42950,42951,5686840,서광교회,,Seogwang Church,Professional and Other Places,Church,126.73613429678996,37.49943028184549,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,충선로,114,65-7,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
43218,43219,27258056,예수이룸교회,,Jesuit Church,Professional and Other Places,Church,126.74320099999998,37.55357939999983,대한민국,KOR,KOR,인천광역시,계양구,,방축동,,장제로977번길,11,2,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
43356,43357,2156108,은혜와진리교회부평성전,,Grace and Truth Church Bupyeong Sanctuary,Professional and Other Places,Church,126.71945461684288,37.523293821234205,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,부평북로,237,438,2019-12-09 10:50:24,"종교,문화||종교||개신교||교회",False
43494,43495,27401972,귤현교회,,Gyulhyeon Church,Professional and Other Places,Church,126.74813489173992,37.56691848574823,대한민국,KOR,KOR,인천광역시,계양구,,귤현동,,양지로,145,501,2022-08-02 16:47:12,"종교,문화||종교||개신교||교회",False
43561,43562,2152822,예수생명교회,예수생명교회,Jesus Life Church,Professional and Other Places,Church,126.72942791179064,37.53098871417183,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,봉오대로721번길,4-8,224-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
43588,43589,27062435,백송교회,,Baeksong Church,Professional and Other Places,Church,126.75251898181244,37.43288130775432,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,장아산로205번길,16,575-2,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
43682,43683,3115509,푸른동산교회,대한예수교장로회푸른동산교회,Blue Garden Church,Professional and Other Places,Church,126.68137930674187,37.45104099424007,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인주대로,404,1468-24,2022-08-18 12:00:50,"종교,문화||종교||개신교||교회",False
43702,43703,2615879,동인천순복음교회,기독교대한하나님의성회동인천교회,Dongincheon Full Gospel Church,Professional and Other Places,Church,126.63056342711285,37.47289010248687,대한민국,KOR,KOR,인천광역시,중구,,용동,,우현로62번길,23-25,219,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
43822,43823,1252785,기쁨의교회,대한예수교장로회기쁨의교회,Church of Joy,Professional and Other Places,Church,126.6575057699939,37.46025666458897,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,수봉로70번길,22,19-91,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
43901,43902,6211047,다윗교회,기독교대한감리회다윗교회,David's Church,Professional and Other Places,Church,126.51526387223576,37.51205949515175,대한민국,KOR,KOR,인천광역시,중구,,운북동,,백운로,432-3,438-1,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
44366,44367,27235862,영창교회,,Youngchang Church,Professional and Other Places,Church,126.73049356755013,37.44877379999805,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,인주대로,837-1,982-7,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
44373,44374,27048050,주님의교회,대한예수교장로회주님의교회,Lord's Church,Professional and Other Places,Church,126.63847902092785,37.45247191988416,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,토금중로47번길,1,611-40,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
44500,44501,2149979,벽전교회,,Byeokjeon Church,Professional and Other Places,Church,126.68468889999995,37.559249999999835,대한민국,KOR,KOR,인천광역시,서구,,공촌동,,서곶로450번길,68,산20-6,2018-10-25 11:00:00,"종교,문화||종교||개신교||교회",False
44626,44627,918308,옥토감리교회,기독교대한감리회옥토교회,Okto Methodist Church,Professional and Other Places,Church,126.67583887916592,37.510350886363,대한민국,KOR,KOR,인천광역시,서구,,석남동,,가남로,319,484-1,2022-08-18 12:00:50,"종교,문화||종교||개신교||교회",False
45074,45075,27183364,물댄동산교회,,Muldandongsan Church,Professional and Other Places,Church,126.65123719999988,37.39911409999975,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,컨벤시아대로42번길,12,15-11,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
45169,45170,2598404,장미원교회,,Rose Garden Church,Professional and Other Places,Church,126.73808629999992,37.456552499999766,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,인수로32번길,13-18,402-5,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
45335,45336,27135968,하늘꿈교회,,Sky Dream Church,Professional and Other Places,Church,126.71939729999993,37.49223809999978,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평문화로,18,341-177,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
45396,45397,27453837,평안교회,,Pyeongan Church,Professional and Other Places,Church,126.65994869497794,37.612088666813435,대한민국,KOR,KOR,인천광역시,서구,,마전동,,가현로,62,1152-5,2022-08-12 13:15:03,"종교,문화||종교||개신교||교회",False
45780,45781,1269665,청농교회,,Cheongnong Church,Professional and Other Places,Church,126.6890588005739,37.51816498122759,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,청농로,46,70-10,2019-12-09 10:50:24,"종교,문화||종교||개신교||교회",False
46022,46023,1871292,행복으로가는교회,대한예수교장로회행복으로가는교회,Church that goes to happiness,Professional and Other Places,Church,126.70064192474388,37.45952903189816,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,문화로,227,497-3,2019-11-14 23:05:38,"종교,문화||종교||개신교||교회",False
46378,46379,27455532,미추홀교회,,Michuhol Church,Professional and Other Places,Church,126.67344220194732,37.4515082763628,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인주대로,332,1422,2022-08-16 16:52:33,"종교,문화||종교||개신교||교회",False
46908,46909,2149174,샘튼교회,,sampton church,Professional and Other Places,Church,126.67329929809289,37.494608188517375,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,가정로112번길,13,144-17,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
47106,47107,335582,선재장로교회,대한예수교장로회선재교회,Seonjae Presbyterian Church,Professional and Other Places,Church,126.53578750008472,37.23581789970006,대한민국,KOR,KOR,인천광역시,옹진군,,영흥면,선재리,선재로34번안길,65,41-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
47583,47584,4337687,주의빛교회,주의빛교회,light church,Professional and Other Places,Church,126.72538265837694,37.543669247037336,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로,1065,929-6,2019-11-14 23:28:28,"종교,문화||종교||개신교||교회",False
47671,47672,2150280,시온성교회,,Zion Holy Church,Professional and Other Places,Church,126.7050773457979,37.49398699694229,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,화랑남로5번길,32-11,312-26,2019-12-09 10:50:24,"종교,문화||종교||개신교||교회",False
47700,47701,3130421,검단비전교회,대한예수교장로회검단비전교회,Geomdan Vision Church,Professional and Other Places,Church,126.6558824824259,37.60534239586492,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로188번2길,12,899-2,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
47902,47903,924512,벌말교회,,Beolmal Church,Professional and Other Places,Church,126.77855176769394,37.57933919698013,대한민국,KOR,KOR,인천광역시,계양구,,상야동,,벌말로,569,141-3,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
47928,47929,511671,영은교회,,Youngeun Church,Professional and Other Places,Church,126.47832409999984,37.68748939999986,대한민국,KOR,KOR,인천광역시,강화군,,불은면,두운리,강화동로590번길,8,198,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
48513,48514,142050,등대장로교회,대한예수교장로회등대교회,Lighthouse Presbyterian Church,Professional and Other Places,Church,126.74440618398496,37.5486369201313,대한민국,KOR,KOR,인천광역시,계양구,,병방동,,장제로946번길,23,84-2,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
48941,48942,3440728,주안교회,대한예수교장로회주안교회,Juan Church,Professional and Other Places,Church,126.69453170279589,37.45971629923358,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경인로,494,1593-40,2019-11-14 23:19:30,"종교,문화||종교||개신교||교회",False
49195,49196,3128843,온마음교회,대한예수교장로회생명샘교회,Onmaeum Church,Professional and Other Places,Church,126.67138199999997,37.418237999999775,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,함박뫼로,8,475-7,2018-08-16 9:30:30,"종교,문화||종교||개신교||교회",False
49318,49319,838342,광명교회,대한예수교장로회광명교회,Gwangmyeong Church,Professional and Other Places,Church,126.67678610062192,37.50859521906627,대한민국,KOR,KOR,인천광역시,서구,,석남동,,가석로,268-1,490-4,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
49432,49433,183614,참좋은교회,,very good church,Professional and Other Places,Church,126.63293843007084,37.48262319189706,대한민국,KOR,KOR,인천광역시,동구,,화수동,,화도안로,64,275-12,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
50143,50144,27246446,예수제자교회,,Jesus Disciples Church,Professional and Other Places,Church,126.64214179999988,37.42505559999976,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,능허대로79번길,30,626,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
50237,50238,636377,연평교회,,Yeonpyeong Church,Professional and Other Places,Church,125.69973959999705,37.66198569999982,대한민국,KOR,KOR,인천광역시,옹진군,,연평면,연평리,연평로137번길,47-8,485,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
50600,50601,2611203,성락교회,,Sungnak Church,Professional and Other Places,Church,126.73430806767291,37.44604051145976,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,장승로,14,1078-10,2019-11-14 23:28:27,"종교,문화||종교||개신교||교회",False
51008,51009,967727,인천금곡교회,금곡교회,Incheon Geumgok Church,Professional and Other Places,Church,126.64381294318888,37.47461997085267,대한민국,KOR,KOR,인천광역시,동구,,송림동,,송림로82번길,24,57-34,2020-01-14 23:42:12,"종교,문화||종교||개신교||교회",False
51013,51014,3132416,천성교회,,Cheonseong Church,Professional and Other Places,Church,126.53447195713976,37.509488563574955,대한민국,KOR,KOR,인천광역시,중구,,운북동,,논골2길,49-4,15-128,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
51978,51979,450607,복된교회,,Blessed Church,Professional and Other Places,Church,126.75077120166796,37.43418488996328,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,독곡로,65,567-5,2019-11-14 23:19:12,"종교,문화||종교||개신교||교회",False
52056,52057,27208000,기쁨의교회,,Church of Joy,Professional and Other Places,Church,126.72501577162392,37.53189861658532,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,작전시장로22번길,8,862-9,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
52272,52273,21998,하늘기쁨교회,대한예수교장로회하늘기쁨교회,Heavenly Joy Church,Professional and Other Places,Church,126.69491729999996,37.424199999999765,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,비류대로541번길,20,365,2018-11-27 19:32:05,"종교,문화||종교||개신교||교회",False
52380,52381,2157358,삼산교회,,Samsan Church,Professional and Other Places,Church,126.31226029999968,37.70466919999989,대한민국,KOR,KOR,인천광역시,강화군,,삼산면,석모리,삼산서로,65-39,산186-4,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
52415,52416,3895252,늘빛교회,,Neulbit Church,Professional and Other Places,Church,126.43164749999978,37.63239409999985,대한민국,KOR,KOR,인천광역시,강화군,,화도면,문산리,마니산로,581-11,551,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
52428,52429,3126633,시온교회,,Zion Church,Professional and Other Places,Church,126.6713546397419,37.493978383768656,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,가정로,103,146-33,2020-01-14 23:40:55,"종교,문화||종교||개신교||교회",False
52549,52550,6230467,주님의교회,대한예수교장로회주님의교회,Lord's Church,Professional and Other Places,Church,126.50442867919472,37.74098177537453,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,갑곳리,강화대로,234-10,478,2020-04-10 23:00:09,"종교,문화||종교||개신교||교회",False
52821,52822,4360174,복있는교회,대한예수교장로회복있는교회,Blessed Church,Professional and Other Places,Church,126.6603438185609,37.53107826155589,대한민국,KOR,KOR,인천광역시,서구,,청라동,,담지로8번길,7-13,169-6,2020-01-14 23:22:24,"종교,문화||종교||개신교||교회",False
53206,53207,2152207,울도교회,,Uldo Church,Professional and Other Places,Church,125.9966358118746,37.02572685181378,대한민국,KOR,KOR,인천광역시,옹진군,,덕적면,울도리,울도로182번길,8-1,산42-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
53471,53472,20761221,중앙교회,,Central Church,Professional and Other Places,Church,126.72464741028192,37.48734466508707,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,946,658,2022-05-18 1:20:07,"종교,문화||종교||개신교||교회",False
